timestamp,active_power,reactive_power,apparent_power,current,voltage,power_factor
1519294164,151927.4,149351.2,219532.6,1005.956,437.207,0.692049381276403
1519294190.00001,156337.809510797,150918.274376601,223900.226602156,1029.98091976975,435.692685023779,0.698247660948511
1519294205,157849.5,152391.3,226156.7,1036.723,437.305,0.697965171936096
1519294227,162813.2,153627.2,230758.1,1059.231,436.824,0.705557898075951
1519294271,164804.8,153070.4,231998.4,1065.354,436.561,0.710370416347699
1519294534,105565.8,139777.4,178929.2,807.674,442.569,0.589986430386991
1519294653,31898,125692.7,129685.1,577.575,447.573,0.245965033762553
1519294695,29738.1,120194.5,123838,546.841,451.214,0.240137114617484
1519294750,92864.3,128908.2,169775,775.586,439.039,0.546984538359594
1519294777,100670.8,130507.5,177886.5,818.634,436.795,0.56592715017722
1519294785,116455.1,140735.1,195969.1,915.344,432.804,0.594252359172951
1519295077,118785.6,141808.4,202709.4,952.12,431.435,0.585989598903652
1519295126,95856.9,126177.7,172236.2,791.697,438.428,0.556543281842029
1519295241,90655,125995.8,168387.7,771.108,439.009,0.538370676718074
1519295393,27943.6,113780,117475.6,520.775,449.428,0.237867267756028
1519295423,99143.1,130955.2,177549.7,821.333,435.965,0.558396325085314
1519295433,77159.8,120927.4,153832.4,698.423,441.359,0.501583541568616
1519295533,125803.8,143144.4,206254.3,969.257,430.635,0.609945101750606
1519295848,111261.4,132870.1,173680.6,782.826,441.826,0.64060925630151
1519296074,159394.5,150274,220995.4,1016.181,433.387,0.721257094039061
1519296087,124378,142270.5,189039.3,855.621,440.062,0.657947844707423
1519296138,152569.5,151805.6,216276.8,993.492,433.37,0.705436274255954
1519296334,38994,134403.4,140168,626.09,446.26,0.27819473774328
1519296389,88065.1,142604.7,177012.3,806.249,438.421,0.497508365237896
1519296572,140601.2,150042.1,209934.3,947.887,442.832,0.669739056457187
1519296586,143281.9,152807.4,214774.7,971.408,442.562,0.667126528403951
1519296897,260155.5,179872,316370,1475.946,426.059,0.822314062648165
1519296938,278905,191776.8,338781,1595.147,421.888,0.823260454393841
1519297051,195029.9,169227.4,265185.6,1214.672,438.94,0.735446796507804
1519297614,279030.6,187353.6,336293,1588.224,420.269,0.829724674614101
1519297672,197796.2,171520,268694.2,1235.078,437.278,0.736138703403349
1519297677,196467.3,173644.7,269324.5,1238.937,437.538,0.729481721863403
1519297806,292592,196641.1,352784,1671.864,419.042,0.829380017234342
1519297955,193542.5,167035.5,263203.3,1207.769,438.09,0.73533462536374
1519298034,197485.4,170852.8,268672.8,1231.994,438.958,0.735040540017449
1519298725,285496,189838.8,343097,1610.436,423.206,0.83211453320781
1519300011,291669,196581.1,351910,1653.059,422.836,0.828817027080788
1519300678,199057.5,169657.5,268976.1,1239.573,436.575,0.740056458547804
1519300816,286033,188451.2,342897,1604.444,424.217,0.834165944875575
1519300828,288940,196103.1,349460,1644.445,422.088,0.826818520002289
1519300870,283262,193712.4,343339,1613.315,422.81,0.825021334599332
1519301185,283665,195919.1,345001,1624.253,422.144,0.82221500807244
1519301276,116020.8,145418.7,190169.5,850.833,447.171,0.61009152361446
1519301302,150953.3,157114.6,223908.6,1010.321,444.714,0.674173747680973
1519301487,272432,187666.3,331031,1555.462,422.96,0.822980325105504
1519301823,286121,193217.2,345584,1628.826,421.51,0.827934742349183
1519301941,234807.8,177247,294329.6,1359.398,432.154,0.797771613864185
1519302024,189230.5,170027.2,261770.7,1198.499,439.628,0.722886480419695
1519302114,287019,192077.2,345569,1630.799,420.902,0.8305692929632
1519302712,281712.1,185734.5,337572,1589.058,421.827,0.834524486628038
1519302845,289122,193088.6,347837,1644.504,420.005,0.831199671110319
1519303119,290315,194921.3,349811,1660.017,418.402,0.829919585147408
1519303570,197790.1,169068.5,268065.1,1231.234,438.236,0.737843531291466
1519303623,198745.4,169952.2,269420.3,1239.772,437.537,0.737677895837841
1519303810,296636,194087.8,354800,1684.718,418.029,0.836065388951522
1519303848,196289.8,170884.4,267133.4,1228.7,437.171,0.734800665135846
1519303855,194960.1,168082.5,264628.4,1216.893,437.237,0.736731582853541
1519304170,195315.7,165460.7,263852.9,1210.835,438.357,0.740244659050554
1519304174,206170.9,177951,280144.5,1294.606,436.816,0.735944842750795
1519304576,196367.3,169687.8,267026.2,1238.157,434.458,0.735385890972496
1519304877,195032.9,171039.8,266908.7,1218.189,440.862,0.73071016418723
1519305295,193414.7,166234.4,262301.3,1203.803,438.208,0.737376063328699
1519305961,192676.1,167582,263117.3,1216.026,435.924,0.732282141843201
1519306050,190307.8,166827.3,260692.2,1203.177,436.115,0.730009566837826
1519306221,189368.3,165908.1,259391.3,1201.158,434.881,0.73004877187477
1519306944,187723,164875.6,257497.2,1189.818,435.773,0.729029286532048
1519307057,117569.3,141341,188483.1,852.546,442.471,0.623765738148407
1519307222,113989.4,135780.5,189707.8,881.843,435.103,0.600868282695809
1519307310,43950.5,127109.6,134514.7,598.121,448.809,0.326733806788403
1519307438,115795.9,135761.8,194300.1,908.369,433.323,0.595964181181585
1519307482,110472.2,131740.1,185858,862.745,435.235,0.594390341013031
1519307615,90749.16,128281.2,174374.4,801.324,438.391,0.520427081039419
1519307656,113833.54,143945.9,204597.5,958.01,432.458,0.556377961607546
1519307706,108675.6,139340.3,194478.8,903.161,434.589,0.558804352968036
1519307721,100680.8,136513.7,185974.9,857.579,436.492,0.541367679186815
1519307827,121405.9,142060.4,192507.9,881.191,436.744,0.630654118610197
1519308248,125666.2,145824,197580,890.862,443.532,0.636026925802207
1519308898,185803.8,163190.2,254789.1,1178.707,435.067,0.729245481851461
1519308966,185937.9,163672.6,255212.4,1181.431,434.97,0.728561386515702
1519309238,284405,188158.3,341216,1633.601,414.735,0.833504290537372
1519309252,279859,186278,336415,1606.749,415.765,0.831886211970334
1519309473,283980.6,189049.9,341327,1632.886,415.169,0.831989851374195
1519309708,205388,169830.2,268666,1265.236,423.319,0.764473360976082
1519309748,167845.2,154936,228626.7,1047.139,435.112,0.734145224507899
1519309810,181262.3,158230.3,245875.6,1130.198,435.959,0.737211419107874
1519309882,169509.2,157160.9,237952.2,1092.301,436.65,0.712366601359433
1519310224,186982.7,165149.1,256932.8,1185.195,436.058,0.727749434871686
1519310479.00001,145223.705979472,155284.46086212,217964.741720299,994.011539269024,439.451250832017,0.666271548477457
1519310529,127824.4,146651.3,199179.5,902.702,441.202,0.641754799063157
1519310566,113193,142773.1,186160.4,840.905,442.165,0.608040163214088
1519310717,94076.4,137009.8,169036.5,755.483,446.108,0.556544888234198
1519310720,93628.3,135145.6,167305,746.939,446.428,0.55962643077015
1519310898,91829.7,138203,168437.3,755.183,444.897,0.545186250313915
1519310960,99317.7,139798.7,174657.9,783.518,444.712,0.568641326845221
1519310961,101589.1,140023.8,176354.2,791.236,444.714,0.576051491827243
1519311034,178278.7,155748,238629,1098.416,432.859,0.747095700857817
1519311130,192324.9,160934,253425,1180.153,429.383,0.75890263391536
1519311165,102919.6,140852.2,177117,794.152,445.14,0.581082561244827
1519311245,110015.2,136257.3,187941.9,868.26,436.118,0.585368137706387
1519311247,110527.7,136885.4,189145.1,873.683,436.239,0.584354022388103
1519311298,119878.9,150591.3,208916.5,973.924,431.929,0.573812504038695
1519311335,116537.7,139113.3,195984.5,910.849,434.548,0.59462712612477
1519311349,103198.2,134122.7,181113.1,831.242,438.078,0.569799754959746
1519311361,111200.2,141951.6,191247.7,876.495,437.744,0.581445946800929
1519311565,86671.8,137031.5,164488,736.428,445.723,0.526918680998006
1519311665,185081.6,170149.9,255463,1191.983,428.689,0.724494740921386
1519311776,100487.9,146569.9,180397.5,810.765,444.341,0.557035989966602
1519311800,110111.3,148193.7,188086.5,846.737,443.787,0.585429044615111
1519311809,118033.8,150323,194962.1,878.512,443.583,0.605419207117691
1519311861,146058.8,150387.3,215652.3,981.089,439.866,0.67728839432735
1519311976,91288.8,135422.3,166078.3,746.764,443.698,0.549673256530203
1519312015,149326.6,168678.8,230265.3,1055.709,439.086,0.648498058543775
1519312321,163451.9,154378.4,231613.8,1061.563,437.582,0.705708813550833
1519312370,169110.2,156263.3,237372.4,1090.687,436.699,0.712425707453773
1519312495,113915.5,148715,191024.6,865.723,441.231,0.596339424346393
1519312536,113529.5,142889.9,186610.6,842.809,442.496,0.608376480221381
1519312574,113510.1,156454.5,196507.3,889.489,441.805,0.577638082656471
1519312575,114959,162331.3,201977.1,916.925,441.271,0.569168484942105
1519312618,111351.8,149699.6,190238.2,858.235,443.2,0.585328288429979
1519312698,112409,142313.7,185622.7,836.85,443.239,0.605577873826854
1519312733,112934.7,143296.7,186767.6,839.199,444.562,0.604680362118483
1519312796,115323.9,143645.7,188724.8,847.081,445.138,0.611069133468415
1519312964,126810.9,151113.4,211084.9,983.226,432.827,0.60075779934993
1519313008,72116.1,135255.8,158942.8,714.143,444.376,0.453723603711524
1519313029,36920.4,128254.5,133466.2,591.805,449.721,0.276627340854838
1519313151,175495,160475.8,242280,1134.607,428.603,0.724347861977877
1519313278,225527,170711.3,284067,1324.918,427.346,0.79392185646344
1519313386,165533.6,156868.9,235229.7,1069.968,441.387,0.70371045833073
1519313392,164034.5,160018.1,235960.2,1074.892,441,0.695178678438143
1519313404,159724.5,160237.7,232738.7,1058.44,441.786,0.686282513393776
1519313414,168508.1,160412.7,239489.2,1090.125,441.141,0.703614609761108
1519313551,191549.4,162654.6,254153,1186.893,428.175,0.753677509216889
1519313596,115305.9,141402.8,183659.5,829.066,442.058,0.627824316193826
1519313643,108342.6,148547,187100.1,842.437,443.95,0.579062223911158
1519313925,99927.7,102797.9,150286.4,670.114,446.798,0.66491512206028
1519314209,104171.2,102640.1,153393.2,688.22,443.759,0.679112242263673
1519314265,107743.4,104171.8,157266.3,705.869,443.754,0.685101639702848
1519314308,104642.7,102737.8,153970.7,690.611,444.211,0.679627357672596
1519314309,103334.4,101924.7,152421.2,683.1,444.417,0.677952935680863
1519314515,115002.7,100872.7,160649.4,765.479,431.814,0.715861372653742
1519314569,82187,91758.8,126465.9,567.123,443.829,0.64987478838169
1519314584,84856.2,95749.2,133462.9,598.348,444.154,0.635803657795537
1519314613,88940.2,95709.1,137020.8,613.302,444.768,0.649099990658353
1519314679,90830.5,128105.6,160174.2,726.346,440.561,0.56707322402734
1519314716,164608.5,150306.6,229997.7,1059.503,435.367,0.715696287397657
1519315436,249867.7,177375.5,306439.9,1423.044,428.382,0.815388922917675
1519315811,288097.8,192800.6,346772,1644.063,418.686,0.830798911100089
1519315848,163283.4,155305,225773.5,1032.983,434.479,0.723217738131357
1519315902,182735.1,158000.5,242373,1116.227,432.006,0.753941651916674
1519316473,281927,190887.7,340668,1615.161,418.64,0.827571124966243
1519316559,245718.1,175579.6,302016.6,1404.438,427.696,0.813591372129876
1519316654,256245.5,179605.7,312939.6,1463.935,425.194,0.818833730215032
1519317074,206701.3,172474.9,273026.4,1255.301,437.133,0.757074407456568
1519317140.00001,250458.93080517,179503.14729326,308173.227330149,1429.03540642824,429.033521936354,0.812721250885465
1519317217,287946.8,194295.5,347511,1637.066,421.486,0.82859765590154
1519317412,295192,196081,354520,1677.939,419.361,0.832652600699537
1519317673,292889,197475.2,353479,1666.362,421.168,0.828589534314627
1519318130,163743.7,157573.4,234059.1,1062.633,442.015,0.699582712229518
1519318696,1447.63308,0,1575.877,6.86891,460.833,0.918620603003915
1519318727,1452.98,0,1579.572,6.878295,461.321,0.919856771327929
1519318755,1446.4,0,1576.289,6.853789,461.758,0.917598232303848
1519318824,1444.34,0,1570.11,6.819889,462.464,0.919897332034061
1519319031,1439.41,0,1570.112,6.824583,463.239,0.91675625687849
1519319183,1434.89,0,1563.545,6.788088,463.651,0.917715831651791
1519319190,1432.84,0,1561.083,6.770358,464.22,0.917849979789672
1519319322,1433.25,0,1562.312,6.785472,462.666,0.917390380410571
1519319416,1431.6,0,1559.015,6.81051,460.942,0.918272114123341
1519319444,1442.29128,0,1565.599,6.872043,458.65,0.921239270081291
1519319932,1434.07,0,1563.952,6.802165,462.449,0.916952694200334
1519319987,1425.432051,0,1556.956,6.787041,462.04,0.915524941616847
1519320293,1423.79,0,1549.567,6.765134,460.285,0.918830873398827
1519320453,1413.93,0,1542.173,6.790171,457.155,0.916842662917844
1519320521,1406.531026,0,1532.718,6.726027,458.624,0.917671108449173
1519320692,1420.9141,0,1547.925,6.779217,459.342,0.917947639582021
1519320724,1418.86,0,1548.335,6.782873,459.254,0.916377915631953
1519320792,1413.11,0,1542.999,6.740109,460.652,0.915820425029439
1519320807,1422.15,0,1547.518,6.753663,460.966,0.918987695135049
1519321308,1405.71,0,1533.543,6.66188,463.059,0.916642050467447
1519321481,1411.05,110.155,1538.875,6.694734,462.786,0.916936073430266
1519321647,1402.42,0,1535.596,6.648329,464.893,0.913274064272113
1519323245,1383.1,0,1513.397,6.632164,458.591,0.913904282881491
1519323519,1379.81,0,1508.051,6.649369,456.277,0.914962425010825
1519323630,1380.6341,0,1510.515,6.621213,458.911,0.914015484784991
1519323807,1381.4541,0,1511.337,6.632163,458.554,0.91406092750988
1519324135,1373.241026,0,1500.659,6.602438,457.359,0.915091986920413
1519324484,1369.54,0,1503.53,6.603999,458.854,0.910883055210072
1519324660,1365.42615,0,1495.314,6.550809,460.731,0.913136739173177
1519325432,1355.15,0,1484.627,6.468421,462.835,0.912788195284068
1519325580,1355.97,0,1491.613,6.507002,462.347,0.909062873546959
1519325616,1350.221026,0,1479.28,6.464247,461.678,0.912755547293278
1519325661,1352.69,0,1485.455,6.477808,462.365,0.910623344362502
1519325805,1351.86,0,1480.507,6.463722,461.788,0.913106118377015
1519325873,1353.92,0,1487.913,6.495529,462.166,0.909945675587215
1519326020,1354.33,0,1485.443,6.47989,462.372,0.911734748489171
1519326217,1352.682051,0,1483.392,6.453296,463.543,0.911884418279187
1519326490,1342.41,0,1473.53,6.398541,464.553,0.911016402787863
1519326838,1334.6,0,1462.837,6.413144,460.193,0.912336781199819
1519326905,1332.13,0,1462.832,6.405319,460.918,0.910651394008335
1519327349,1328.02,0,1460.777,6.391241,460.857,0.909118914112147
1519327476,1332.96,0,1463.67,6.387062,461.647,0.910697083358954
1519327931,1347.33923,0,1474.759,6.462162,459.928,0.913599598307249
1519328076,1341.18,0,1473.941,6.465288,459.88,0.909927873639447
1519328563,1335.422051,0,1468.182,6.403752,461.731,0.909575278133092
1519328718,1336.66,0,1464.902,6.433995,458.841,0.912456942512195
1519329096,1335.01,0,1464.899,6.431912,459.198,0.911332453636735
1519329142,1337.06615,0,1462.016,6.418872,459.058,0.914535921631501
1519329189,1330.49,0,1461.612,6.420959,458.752,0.910289461225004
1519329236,1325.97,0,1458.322,6.38498,460.035,0.909243637550555
1519329464,1343.64128,0,1473.115,6.452775,460.184,0.912108884913941
1519329508,1330.49,0,1463.254,6.414705,459.693,0.909267973981277
1519329523,1332.96,0,1466.131,6.424612,459.804,0.909168416737659
1519329597,1332.96,0,1464.485,6.412623,460.19,0.910190271665466
1519329872,1331.31,0,1462.432,6.377683,461.537,0.910339762806065
1519329966,1325.56,0,1457.089,6.347954,461.958,0.909731663611488
1519330352,1332.13,0,1462.832,6.413138,459.302,0.910651394008335
1519330641,1326.38,0,1459.552,6.414705,458.466,0.908758303917915
1519330842,1331.72,0,1463.655,6.437124,458.055,0.909859222289406
1519330989,1335.83,0,1462.839,6.433475,458.195,0.913176364589678
1519331015,1328.02,0,1462.423,6.436605,457.907,0.908095674097029
1519331036,1333.78,0,1461.197,6.426696,458.145,0.912799574595349
1519331934,1341.59128,0,1466.547,6.428789,459.514,0.914795966307251
1519331973,1342.41,0,1471.474,6.45747,459.127,0.912289309902859
1519332050,1333.37,0,1464.901,6.42983,459.044,0.910211679833654
1519332512,1335.42,0,1463.658,6.431387,458.692,0.912385270329544
1519332782,1337.48,0,1471.887,6.4486,459.849,0.908683886738588
1519332803,1342.41,0,1471.477,6.439218,460.218,0.912287449956744
1519333625,1333.37,0,1468.599,6.407403,461.362,0.907919724853415
1519333915,1330.902051,0,1464.487,6.401666,460.807,0.908783793232716
1519334022,1337.07,0,1469.422,6.429832,460.672,0.909929210260905
1519334126,1334.6,0,1469.825,6.431917,460.752,0.907999251611586
1519334474,1335.83,0,1468.181,6.436602,459.135,0.90985375781324
1519334576,1344.05,0,1469.828,6.454856,458.762,0.914426722038225
1519335105,1347.34,0,1478.462,6.459552,460.801,0.911311890329275
1519335108,1349.81,0,1478.457,6.461638,460.6,0.912985632994399
1519335535,1338.71,0,1468.597,6.415228,460.984,0.911557084755042
1519335703,1344.46,0,1478.865,6.464762,460.964,0.909116112694533
1519336266,39254.16,138465,144921.03,667.52792,444.014,0.270865863981232
1519336313,25749.92,90135.2,94735.24,422.28901,450.563,0.271809307708515
1519336446,67169.4,94162.2,116249.62,520.79679,449.821,0.577803179055553
1519336536,108293.07,102613,149576.21,677.30809,447.116,0.723999291063733
1519336898,167776.6,121942,207684.69,959.57734,441.624,0.807842889141227
1519336909,166798.26,120423,205998.99,951.79591,441.411,0.809704261171378
1519336952,167890.96,119953,206607.63,954.14864,441.146,0.812607743479754
1519336988,167973.6,120527,207010.69,957.37355,440.363,0.811424762653562
1519337025,169247.13,123563,209828.22,972.08307,439.582,0.806598511868423
1519337163,191923.2,167504.5,262091.3,1213.132,435.938,0.732276119047065
1519337523,287225,192762.9,346247,1652.314,416.418,0.829537873252331
1519337759,269463,184652.4,327009,1555.455,417.779,0.824023192022238
1519338060,271682,184646.3,328732,1554.458,420.296,0.826454376209192
1519338458,200044.8,165118.7,260537,1215.816,426.669,0.767817239010198
1519338896,250910.6,177850.6,307566,1442.041,424.195,0.815794333573932
1519339279,282236.9,193271.1,342321,1627.552,417.639,0.824480239307551
1519339441,270373,182357.7,326383,1549.117,418.326,0.828391797366897
1519339972,194775.8,166766.6,263843.9,1226.719,432.269,0.738223623892764
1519339978,192826.2,166560.5,262158.3,1216.968,432.817,0.73553345440522
1519340658,248978.5,178307.3,306290.9,1433.116,424.908,0.812882459126275
1519341277,287093.2,188377.9,343615,1630.908,418.114,0.835508345095528
1519341278,294360,198274.5,355010,1694.758,415.734,0.829159741979099
1519341754,220328,185448.1,290370,1370.617,422.045,0.758783620897476
1519341773,226882,168172.3,283629,1330.801,424.444,0.799925254469747
1519341811,209915,181714,281099,1325.656,422.756,0.746765374476608
1519342010,130998,153182.1,206124.8,939.318,439.133,0.635527602695066
1519342024,120896.2,149568.5,196339.1,892.232,439.956,0.61575203308969
1519342635,288444,194616,348238,1657.61,417.253,0.828295590946422
1519342712,292643,192140.3,350576,1668.778,416.985,0.834749098626261
1519342753,292894,193224.5,351065,1672.808,416.678,0.834301340207654
1519343385,279064,187983.7,336714,1595.103,419.23,0.828786447845946
1519343692,301110,198086,360565,1725.62,414.773,0.835106014172202
1519343786,281303,189363.2,339333,1615.704,417.041,0.828988044192578
1519343893,267408.4,181644.4,323423.2,1527.363,421.353,0.826806487598911
1519343992,283014,188286.6,340103,1621.111,416.888,0.832142027562239
1522108898,197506.2,145997.2,245938.3,1149.549,432.103,0.803072152649669
1522109434,196166.9,142916.4,242954.6,1126.3454,435.43,0.80742204510637
1522109894,205258.9,145170,251475.3,1163.258,435.164,0.816218928857029
1522110088,279824.8,164349.3,326838,1542.732,420.789,0.856157484747796
1522110287,281835,165263.4,328994,1551.576,421.121,0.856656960309307
1522110328,280668.9,164460.2,327798,1542.535,422.437,0.856225175260374
1522110837,291317,171741.2,340849,1616.135,418.809,0.854680518352702
1522110854,288811,169125.8,337165,1597.592,419.012,0.85658653774858
1522111087,243215.8,151252.2,288387.4,1336.993,431.585,0.84336486268124
1522111268,266433.2,157906.9,312386.2,1459.712,426.002,0.852896830909944
1522111958,282470.2,163222.1,328774,1558.139,419.15,0.85916222085688
1522111967,281659,163227.4,328570,1558.234,418.808,0.857226770551176
1522111971,280808,163603,328254,1558.228,418.432,0.855459491735059
1522112038,253556.3,154668.9,298975.8,1400.646,425.205,0.84808302210413
1522112152,194842.8,145867.9,243970.1,1132.3291,436.106,0.798633930961212
1522112322,195458.4,145685.6,244419.3,1133.6319,436.592,0.799684803941424
1522112648,278219.2,174791.3,329541,1560.745,419.394,0.844262777620994
1522113167,285226,174198.2,335557,1584.313,420.495,0.850007599305036
1522113177,280199.8,172188.8,330180,1553.595,422.13,0.848627415349203
1522113206,279404.2,171073.2,328583,1541.194,423.793,0.850330662267981
1522113515,280574,177581.5,332956,1581.059,418.326,0.842675909129134
1522113523,252016.9,165567.6,301949.7,1414.999,425.207,0.834632059578135
1522113998,279363,175966.4,331510,1572.95,418.671,0.842698561129378
1522114138,286921,176590,338209,1603.122,419.306,0.848354124224961
1522114333,282267.1,174118.8,332533,1575.013,419.432,0.84883936331131
1522114548,253333.2,164042.1,302361.5,1411.631,427.046,0.837848734048482
1522114616,285312,178457.5,337828,1602.79,418.724,0.844548113241058
1522114685,256209.2,167440,306412.3,1431.591,426.722,0.836158339596681
1522115067,285029,174323.4,335021,1592.959,417.607,0.850779503374415
1522115484,243175.5,160217.9,291639.6,1364.318,426.447,0.833821950105541
1522115590,279496.2,174605.3,331021,1568.209,419.796,0.844345827001912
1522115841,288623,177652.6,340261,1620.636,417.041,0.848240027508295
1522116083,279377.8,171974.3,329151,1562.876,418.229,0.848783081321339
1522116349,132120,138230.7,211168.9,990.062,428.969,0.625660312669148
1522116464,141664.7,137037.3,199692.6,903.969,442.503,0.709413869116833
1522116466,144783.3,137054.6,202139.3,915.845,442.186,0.716255077562849
1522116481,154078.8,142544.6,212883.2,969.095,440.882,0.723771532934492
1522116599,156586.9,142259.8,214555.7,979.386,439.874,0.729819342949173
1522116645,165040.4,146061.2,223638,1024.005,439.056,0.737980128600685
1522116735,167081.8,146866.9,225761,1034.767,439.208,0.740082653779882
1522116739,173799.3,146743.1,231017.5,1060.173,438.785,0.75232092806822
1522117008,259816.6,162468.8,307393.7,1440.295,424.301,0.845224218973909
1522117233,195016.9,159163.7,255452.7,1185.055,435.027,0.763416867388757
1522118126,192061.7,159317.4,253066.8,1172.816,435.459,0.758936770844694
1522118146,195228,156238.1,253843.9,1176.719,435.191,0.769086828558811
1522118428,285899,175435.6,336770,1598.414,418.295,0.848944383407073
1522118739,195735.8,159555.6,256177.8,1184.894,436.668,0.764062303603201
1522118962,200048.3,157098.5,257573.4,1192.088,435.365,0.776665214653376
1522118966,197672.1,159917.2,257464.5,1190.498,436.984,0.767764487919694
1522119093,287025,175987.1,338126,1609.248,416.86,0.848869947889248
1522119191,195529.7,154968.1,251296.6,1163.295,434.132,0.77808334852123
1522119506,279483.4,173359.2,330111,1560.596,420.147,0.846634616841002
1522119820,286952,179135.6,339741,1614.305,417.814,0.844619872196762
1522120348,286044,181446.9,339825,1614.887,417.892,0.841739130434783
1522120639,286825,177893.4,338648,1604.388,419.112,0.84697089603364
1522120909,289624,180020.4,342330,1623.199,418.907,0.846037449244881
1522121054,290272,180236.1,342933,1629.173,418.026,0.846439391951197
1522121429,285899,177152.1,337313,1599.656,418.84,0.847577769015721
1522121706,278363.4,173179.7,328820,1548.849,421.814,0.846552521136184
1522121887,196099.7,160530.4,257040.9,1187.637,437.093,0.762912439226598
1522122034,288624,182635.2,342681,1625.719,418.636,0.84225270732839
1522122048,288140,177981.8,339823,1608.831,419.453,0.847912001247708
1522122151,193330.6,156226.4,252010.1,1164.01,436.42,0.767154173582725
1522122278,194996.7,158164.1,254764.1,1176.476,437.14,0.765401012152026
1522122670,289536,175514.2,339699,1606.588,419.814,0.852331034239135
1522122700,281563,177368.4,333973,1578.008,420.454,0.843071146469924
1522122953,290611,172446.2,339280,1608.434,418.621,0.856552110351332
1522123410,283097.1,171475.4,332595,1574.376,419.204,0.85117665629369
1522123743,274707.3,170401.3,324329,1526.242,422.18,0.847001964055018
1522124054,289446,181385.7,342684,1630.615,417.212,0.844644045242848
1522124213,195612,159337.2,255908.9,1181.257,436.811,0.76438138728274
1522124360,284494,176468.9,336150,1589.031,419.9,0.846330507214041
1522124531,275853.6,176534.7,328694,1549.903,421.134,0.839241361266101
1522124748,254319.8,165842.4,304459.2,1421.439,426.252,0.835316521885363
1522124785,288792,175880.5,339465,1610.248,418.278,0.850726879059697
1522125076,289002,176974.4,340143,1614.729,418.023,0.849648530177014
1522125082,283579,174674.2,334491,1585.671,418.629,0.847792616243785
1522125326,294149,182218.8,347561,1659.544,415.577,0.846323379205377
1522125339,292584,177754.7,343478,1635.091,416.756,0.85182748240062
1522125612,289329,176912.7,340462,1619.787,417.066,0.849812901292949
1522125810,264163.3,168181.6,313691.1,1472.466,423.521,0.842112830105795
1522125876,288103,179205.1,340414,1618.167,417.561,0.846331231970483
1522126469,214771.3,156887.7,266143.2,1232.934,432.853,0.806976469810237
1522126986,282265,173819.9,332690,1584.343,416.85,0.848432474676125
1522126987,282453,173205.7,332680,1584.159,416.941,0.849023085247084
1522127210,279880.9,175451.3,331625,1585.537,415.21,0.84396803618545
1522127621,238126.4,161760.6,288131.4,1339.709,429.253,0.826450709641504
1522127722,267068.9,172610.5,319083.2,1503.717,421.613,0.836988283933469
1522128342,280313.6,174130.7,330849,1560.136,421.178,0.847255394454872
1522128947,272957,172833.3,324108.8,1535.095,418.996,0.842177071403183
1522128978,268213.2,171732.8,319333,1506.039,421.183,0.83991695189661
1522129185,270361.4,172318.7,321931.1,1516.984,421.796,0.839811375788173
1522129425,269199.1,172590.6,320643.7,1512.053,421.52,0.839558363379664
1522130209,264198.7,172874.2,316036.6,1474.874,426.586,0.835975010489292
1522130396,255444.8,166526.4,305614.3,1425.419,426.952,0.835840469506826
1522130695,258616.9,166365.3,308208.3,1447.488,423.808,0.839097779002058
1522130698,263097.4,168751,313371.5,1474.507,422.836,0.839570286385329
1522130748,240466,159436.8,288708.4,1350.665,426.733,0.832902679658784
1522131363,242724.3,156986.7,289187.2,1355.709,425.479,0.839332792046121
1522131803,275023.1,174495.6,326910,1556.307,417.388,0.84128078064299
1522132097,281298,172433.7,331277,1581.5,415.969,0.849132297141063
1522132224,243902.3,161962.9,293245.2,1368.513,427.354,0.831735012201393
1522132626,221800.3,154099,270079.6,1261.207,429.415,0.821240478732936
1522133119,197820.9,156413.7,254813.4,1188.663,432.368,0.776336330820907
1522133285,280034.4,172765.4,330272,1579.108,414.975,0.847890223815522
1522133506,285491,174269.1,335655,1609.214,414.062,0.850548926725358
1522133608,197065.5,153084.4,253052,1180.481,432.763,0.778754959454974
1522133950,290995,176375.7,341555,1638.465,413.758,0.851971132028517
1522133989,291761,177401.3,342376,1641.188,414.122,0.852165455522583
1522134341,200150,157157.7,256196.5,1197.118,431.327,0.78123627762284
1522134519,284443,179010.6,337250,1623.195,412.636,0.843418828762046
1522135079,294928,176626.6,345111,1655.404,413.804,0.854588813454222
1522136082,271797.6,171481.8,322356,1537.26,416.381,0.843159736440457
1522136882,292332,172305.7,340674,1627.237,415.381,0.858098945032494
1522137144,287778,176781.5,339130,1628.336,413.375,0.848577241765695
1522137389,288973,174918.1,338901,1620.208,415.131,0.852676740405015
1522137423,244502.4,162946.6,294090.5,1382.323,423.816,0.831384896825977
1522137533,293937,178573.7,345092,1657.485,413.155,0.851764167236563
1522137985,195170.7,156979,253984.6,1184.558,432.387,0.768435172841188
1522138013,193536.8,156671.5,252695.1,1178.153,432.737,0.765890593050676
1522138192,195306.8,152594.7,251765.4,1172.622,432.908,0.775749169663504
1522138283,195856.8,158281.4,255419.1,1194.98,431.402,0.766805614771957
1522138361,115389.9,129920.5,175726.4,800.419,439.44,0.656645216654982
1522138411,119228.2,130718.7,178942.8,815.928,439.217,0.666292245343205
1522138437,115710.6,144107.3,186094.5,855.627,436.377,0.621784093565366
1522138506,114107.3,132706.7,176670.8,806.372,438.367,0.645875266314524
1522139078,108469.3,126344.2,168261.8,764.84,439.924,0.644646021854039
