timestamp,active_power_1,active_power_2,active_power_3,active_power_4,active_power_7,active_power_8
04-Jan-2018 09:19:39,1200.52,1078.12,3271.44,5640.83,156602,84075.5
12-Dec-2017 13:17:10,0,0,18.4139,0,0,0
13-Dec-2017 08:21:25,0,9.45359,3242.58,6055.56,78083.6,1004.34
13-Jan-2018 11:55:08,602.564,628.951,3406.5,6131.02,2811.83,38911.2
23-Dec-2017 07:02:21,0,0,15.1257,0,1.84962,0
13-Jan-2018 20:36:15,1220.34,1231.43,3249.9,5190.51,85491.1,81278.9
18-Jan-2018 23:44:22,1277.22,1251.9,3345.01,5610.34,87841.1,86896.4
11-Jan-2018 20:02:56,0,0,0,0,0.822051,0
16-Jan-2018 15:53:37,0,1105.33,3273.98,5518.51,81746,84257.6
03-Jan-2018 06:23:26,1242.2,1240.06,3511.15,5937.18,5872.73,77487.6
31-Mar-2018 13:44:12,845.151,938.947,3041.43,5782.8,133898,68993.7
17-Jan-2018 11:17:52,531.703,436.591,3320.76,5516.21,74251.8,26983.2
21-Feb-2018 09:07:41,368.361,268.646,3424.58,5674.95,86805.5,1267.19
01-Nov-2017 23:12:16,1023.45,0,3797.47,6813.41,3084.75,49161.3
12-Dec-2017 17:50:36,0.986462,0,0.0822051,0,1.02756,1.23308
13-Jan-2018 23:39:35,1285.52,1247.3,3311.96,5630.23,101081,83526.8
21-Feb-2018 06:32:06,0,8.87815,3003.53,5656.95,89509.5,96258.9
19-Jan-2018 03:31:36,1233.41,1204.47,3379.86,5297.87,82532.1,86561.4
30-Dec-2017 01:22:11,523.811,365.402,3420.88,5693.69,80325.9,8639.14
01-Nov-2017 10:18:33,0,11.1799,3125.19,6424.25,74842.6,0
31-Mar-2018 11:06:27,985.968,1039.32,3015.37,5608.2,127298,82668
30-Dec-2017 09:41:05,1366.33,1241.87,3338.76,5347.36,85109.6,84425.3
13-Dec-2017 23:00:00,1037.51,1076.31,3428.61,5720.66,66233.5,132650
04-Jan-2018 16:27:05,1158.93,1101.96,2888.69,5215.26,159396,79199.5
03-Jan-2018 14:39:21,1337.89,1229.71,3399.02,5483.9,5192.69,89074.6
28-Mar-2018 15:56:53,944.373,987.777,3445.05,5751.98,111363,84478.1
29-Mar-2018 13:35:38,1123.66,1150.71,3289.19,5688.35,86867.2,85298.1
03-Jan-2018 11:27:44,1389.6,1226.5,3451.14,5530.02,160322,83727
23-Dec-2017 09:32:38,1338.22,1326.13,3110.48,5652.34,85912.8,83664.9
11-Jan-2018 03:23:09,1281.41,1226.66,3153.22,5524.35,86881.6,77512.5
22-Feb-2018 20:06:33,0,0.246615,0,0,0,0.822051
30-Dec-2017 15:02:01,112.621,1197.15,3065.18,5162.65,83479.1,124912
11-Jan-2018 17:00:31,0,0.411026,1.6441,0.0822051,0,1.84962
01-Nov-2017 10:51:58,0,10.5223,3388.74,6670.12,56511.1,0
01-Nov-2017 17:01:13,0,0.16441,0,0.739846,0.822051,0
04-Jan-2018 23:05:21,1300.32,1152.43,3537.45,5429.65,1453.39,80107.9
21-Feb-2018 20:06:30,0.657641,0,0.493231,0.328821,1.02756,2.67167
26-Dec-2017 22:21:46,0,11.0977,3330.62,6191.61,80523.8,909.805
27-Mar-2018 01:46:38,1025.02,1084.7,3387.1,5808.04,84170.9,86560.8
17-Jan-2018 18:56:11,0,0,0.0822051,0,1.43859,0
21-Feb-2018 20:28:25,0,0,0.822051,0.493231,0.411026,0
03-Jan-2018 14:42:07,1304.43,1218.12,3433.22,5571.62,50903.9,83905.1
29-Dec-2017 13:18:10,1193.54,1098.92,3133.99,5315.3,70626.3,87964.2
04-Jan-2018 13:12:59,1207.59,1186.55,3176.74,5606.55,159328,80005.3
31-Mar-2018 17:50:08,0,571.901,3211.84,5481.77,84462.5,125294
30-Dec-2017 16:11:31,1219.02,1146.76,3094.45,5437.38,83725.9,82532.9
27-Mar-2018 10:28:10,0,10.5223,3312.54,6662.81,86328.8,5181.39
28-Mar-2018 19:55:43,0,0.493231,0,0.986462,0,0.411026
11-Jan-2018 21:05:38,0.575436,0,0.739846,0,0,0
22-Feb-2018 19:37:25,0,0,0,0,0,2.05513
12-Jan-2018 04:00:27,1189.18,1113.8,3295.27,5566.77,75805.5,82532.5
19-Jan-2018 21:18:16,0,0.246615,0,0,0,0
29-Mar-2018 07:15:18,1035.95,1098.51,3317.8,5815.11,3606.75,65700.6
16-Jan-2018 04:42:15,0,8.54933,3423.1,5394.05,84221.6,4454.9
29-Dec-2017 02:44:30,1453.55,1357.78,3307.61,5388.38,86103.1,84683.8
16-Jan-2018 09:19:01,1094.15,1092.42,3207.4,5799.41,84324.2,83478.1
23-Dec-2017 09:11:57,1380.88,1301.22,3165.97,5465.49,83139.8,84499.3
28-Mar-2018 10:12:44,1003.48,1053.79,3321.33,5351.8,86642.4,85695.2
29-Dec-2017 23:15:29,0,10.9333,3448.51,5692.62,87110.3,6573.53
19-Jan-2018 05:47:29,1213.84,1232.5,3167.03,5373.83,89686.2,84645
28-Mar-2018 20:48:50,0,0.246615,0,0,0.822051,0
26-Dec-2017 10:41:27,0,10.9333,3271.02,6042,89936.5,3355.82
30-Dec-2017 15:24:10,1279.77,1146.1,3235.27,5466.07,127810,82272.8
28-Mar-2018 21:48:42,0,0.328821,0,0,0,0
22-Feb-2018 07:40:40,447.278,320.518,3368.6,5679.55,5095.69,3843.71
29-Mar-2018 03:56:43,0,8.54933,3198.77,5576.88,84896.1,146473
29-Mar-2018 11:27:09,419.493,304.488,3277.77,5733.89,82251.4,3952.63
01-Nov-2017 09:55:14,1130.9,1130.4,3418.66,5611.82,1540.94,72471.8
28-Mar-2018 10:48:49,976.35,1050.01,3033.2,5656.04,82207.6,84306.1
12-Dec-2017 17:58:17,1.72631,0,0,0,0.411026,0
28-Mar-2018 16:15:36,866.524,917.409,3310.07,5172.26,94678.1,85659.2
01-Nov-2017 23:05:47,0,12.824,3449.16,6518.54,2832.17,0
13-Dec-2017 05:31:27,353.318,260.59,3265.6,5618.89,86486.6,4813.52
31-Mar-2018 19:02:08,0,0,4897.95,0,80646.3,1840.78
01-Nov-2017 11:41:59,0,11.2621,3329.88,6417.26,12565.5,0
30-Dec-2017 04:42:58,1155.39,1026.08,3345.26,5492.78,83914.6,80716.2
11-Jan-2018 08:54:14,458.458,309.173,37.3211,0,3218.74,3111.26
28-Mar-2018 22:36:22,1140.51,1174.88,3304.73,5674.29,105496,82717.9
27-Mar-2018 16:00:08,0,8.71374,3447.03,5676.84,86501.6,135106
29-Mar-2018 08:21:11,466.596,331.944,1.15087,0,2282.63,1511.14
12-Dec-2017 17:16:54,0.0822051,0,0.411026,0.493231,0,0
21-Feb-2018 00:14:44,1317.67,1387.46,3338.84,5585.59,89403.2,82201
18-Jan-2018 15:12:56,1198.8,1165.67,3204.19,5486.95,87436.5,81089
03-Jan-2018 05:27:16,1356.14,1309.45,3157.33,5601.62,86833.5,84426.5
27-Mar-2018 12:36:19,1054.69,1099,3299.22,5412.96,83282.4,84155.9
13-Jan-2018 00:48:35,1254.86,1205.78,3428.36,5586.83,80601.3,81795.8
21-Feb-2018 17:19:13,0,0.246615,0.16441,0,1.84962,1.02756
21-Feb-2018 06:10:27,1169.2,1234.56,3179.86,5600.88,83934.7,85407.8
22-Feb-2018 21:24:43,0,0.986462,0,0.822051,0,0
04-Jan-2018 12:37:53,0,9.94682,3281.63,5692.87,87525.7,10194.9
21-Feb-2018 05:42:17,415.465,309.091,3681.8,5813.05,73941.5,3107.35
30-Dec-2017 14:41:42,60.0097,1162.87,3206.08,5442.14,83765,124715
29-Dec-2017 17:20:21,1.06867,0.328821,0.575436,0,0.822051,0
29-Mar-2018 08:13:58,0,0.0822051,1.72631,0,2359.08,2394.43
26-Dec-2017 18:45:07,0,0.411026,1.5619,0,0,0.822051
12-Jan-2018 17:11:42,0,0.16441,15.2079,0,0,0.205513
13-Jan-2018 22:38:08,1298.59,1273.36,3134.97,5544.33,152756,87292
22-Feb-2018 12:08:44,1060.69,1102.95,3535.72,5898.63,113407,84826.2
12-Jan-2018 11:07:46,473.502,263.221,4720.55,0,4816.4,1202.46
22-Feb-2018 13:44:10,0,1011.04,3057.04,5679.72,85532.2,75571.6
28-Mar-2018 13:34:44,693.4,747.327,3352.74,5881.94,8921.11,55007.8
13-Dec-2017 19:50:21,0,0,0.822051,0.575436,1.6441,0
21-Feb-2018 15:57:40,410.121,326.272,0,6303.9,3667.58,3504.2
27-Mar-2018 02:08:40,748.971,822.462,3366.79,5848.16,70624.5,61354.6
01-Nov-2017 05:27:02,0,8.63154,3013.15,5605.73,88981.5,123453
03-Jan-2018 19:32:01,0.0822051,0.575436,0.411026,0,0,1.43859
18-Jan-2018 02:34:08,1410.39,1258.72,3231.57,5587.98,85453.7,85335.9
13-Dec-2017 08:18:10,0,11.2621,3419.9,5911.04,74954.6,1242.53
11-Jan-2018 02:26:08,1263.41,1214.58,3286.73,5453.65,86282.9,81857
01-Nov-2017 23:46:29,1153.17,0.822051,3528.33,5902.08,74303.2,135797
12-Jan-2018 03:52:08,1166.82,1127.44,3044.63,5565.78,127684,81997.8
22-Feb-2018 11:10:36,1082.89,1159.91,3179.2,5440.42,86570.8,82882.7
04-Jan-2018 07:06:45,1090.29,974.213,3093.87,5715.97,85010,57288.6
17-Jan-2018 09:23:09,1428.56,1300.81,3324.29,5484.89,82438,83467.4
21-Feb-2018 10:45:56,531.538,316.736,3311.47,5691.55,86136.4,25338.3
31-Mar-2018 17:32:05,240.203,1030.77,3029.83,5638.37,80622.5,125995
04-Jan-2018 13:45:24,1234.8,1163.12,3330.95,5496.89,81266.4,80541.1
26-Dec-2017 15:52:42,1256.92,1230.86,3124.21,5430.31,83769.1,89937.4
23-Dec-2017 18:25:00,996.408,1000.03,3498.24,5986.92,139461,65181.7
12-Dec-2017 22:31:13,501.369,416.122,5146.45,0,36348.2,1016.88
29-Dec-2017 03:50:32,502.191,327.094,3407.73,5895.26,84631.8,6196.83
28-Mar-2018 16:15:43,872.69,932.206,3253.6,5481.77,96647.5,89955.2
16-Jan-2018 06:45:43,0,9.618,3258.28,5890,84499.3,6526.88
23-Dec-2017 18:25:01,1003.4,1030.61,3445.13,5576.88,133044,65867.7
29-Dec-2017 00:57:59,1298.02,1217.7,3338.1,5578.77,86754.4,85675
18-Jan-2018 23:57:31,1341.01,1293.99,3299.88,5517.03,87562.2,85585
19-Jan-2018 19:04:13,0,0,0,0,0.411026,0
23-Dec-2017 06:31:31,1354.25,1278.54,3219.56,5171.03,85427,83956.7
28-Mar-2018 07:28:48,993.778,1051.32,2961.11,5371.28,148316,83603.6
27-Mar-2018 10:33:12,1022.22,1051.16,3331.53,6547.31,85170.7,59608.4
16-Jan-2018 04:29:12,1282.73,1279.03,3222.11,5247.89,82525.7,86952.5
26-Dec-2017 17:49:39,0,0,0,0,0,0
18-Jan-2018 18:21:56,0,0,0.657641,0.739846,0,0
27-Mar-2018 09:45:06,0,10.2756,3316.07,6588.41,86246.1,345.878
12-Jan-2018 06:06:13,1154.65,1128.84,3176,5459.16,76782.9,81251.4
13-Jan-2018 20:45:45,0,10.029,3340.9,5748.93,83195.1,38777
04-Jan-2018 04:26:02,1352.77,1202.17,3186.6,5287.52,85518.6,84089.1
21-Feb-2018 11:05:49,1179.89,1262.42,3114.34,5358.38,85271.4,83029.9
28-Mar-2018 22:22:38,58.9411,11.2621,3493.14,6209.45,63896,138978
28-Mar-2018 16:15:37,873.018,951.771,3346.24,5622.09,95762.2,88288.9
01-Nov-2017 05:27:03,0,10.2756,2939.33,5622.91,87071.7,127882
30-Dec-2017 08:36:43,0,0.0822051,4579.07,0,86787.2,4780.02
13-Jan-2018 04:09:06,1203.98,1180.55,3226.39,5433.02,82169.4,83399.4
04-Jan-2018 06:38:00,1208.42,1117.74,3136.95,5533.06,83178.6,84390.8
12-Dec-2017 23:15:31,0,0.822051,4940.53,0,85895.5,0
21-Feb-2018 12:56:18,0,11.1799,3279.74,5793,88162.5,5457.39
31-Mar-2018 09:38:20,0,0,4577.67,0,86166,216.611
26-Dec-2017 11:41:39,1425.03,1332.63,3595.24,5458.5,1881.68,79202.8
27-Mar-2018 16:24:25,1031.43,1080.5,3183.64,5344.24,85170.7,86633.3
30-Dec-2017 16:40:00,1222.23,1161.31,3167.03,5429.16,85610.1,83968.6
31-Mar-2018 18:27:51,1013.92,1058.23,3278.83,5676.18,138132,72534.5
16-Jan-2018 20:36:54,0.904256,0,0.16441,0.0822051,0.205513,0
22-Feb-2018 02:34:07,0,10.7689,3460.67,5460.8,84548.4,123418
13-Jan-2018 16:05:22,0,10.4401,3369.83,5580.82,81220.3,3065.64
27-Mar-2018 23:04:26,862.332,950.209,3280.72,6600.5,87029.5,56888.2
13-Dec-2017 04:11:54,667.752,862.167,3779.96,6205.91,6646.9,42753.9
28-Mar-2018 16:15:48,871.292,919.875,3255.73,5488.26,99797.6,88219.3
12-Dec-2017 17:00:09,0,0.411026,2.30174,0,0,0.205513
12-Jan-2018 12:05:22,0,975.117,3463.14,5464.09,74264.3,154893
31-Mar-2018 06:51:38,0.657641,0,9.86462,0,2896.29,0
28-Mar-2018 08:29:24,974.871,974.788,3204.85,5533.39,81804.8,81993.7
12-Dec-2017 12:12:04,416.122,352.002,32.8821,0,4749.61,2741.75
17-Jan-2018 05:15:39,807.912,812.762,3408.88,6056.22,7392.71,58110.4
23-Dec-2017 03:05:47,465.528,308.68,3488.95,6236.16,8276.21,4645.62
04-Jan-2018 23:39:12,2089.72146027939,336.804093246179,0,0,1109149.15499797,712800.889752409
28-Mar-2018 07:41:16,0,9.37138,3335.06,5668.7,82710.3,88781.8
26-Dec-2017 11:40:39,1418.61,1357.04,3311.88,5213.2,2324.76,77821.1
31-Mar-2018 01:27:13,0,0.411026,0,0,0,0.411026
22-Feb-2018 15:52:05,0,8.96036,3086.56,5632.28,67895.3,125420
17-Jan-2018 22:47:59,572.477,354.304,4766.91,0,88813.8,1913.32
11-Jan-2018 00:10:21,1192.14,1116.51,3168.76,5662.12,82036.8,80436.7
31-Mar-2018 13:22:43,0,895.461,3242.99,5243.7,81376.3,103547
12-Jan-2018 04:49:42,1188.11,1112.98,3246.94,5479.47,14235.3,84186.9
29-Mar-2018 11:33:09,814.735,944.208,3301.6,5888.19,88192.8,57486.7
16-Jan-2018 04:46:16,481.558,312.708,4742.74,0,85596.1,1342
28-Mar-2018 19:33:52,0.493231,0,0,0,0,0
12-Dec-2017 14:02:17,1135.01,1160.24,3342.05,5802.12,83285.3,81850.8
22-Feb-2018 14:59:07,919.464,971.911,3670.54,5969.98,1603.41,57932.8
31-Mar-2018 10:05:44,1005.86,1067.27,3653.11,5629.24,52434.5,71320.4
17-Jan-2018 13:54:17,1389.84,1280.1,3239.95,5709.89,7270.63,85524.8
04-Jan-2018 12:35:47,0,1128.43,3281.14,5173.09,82155.2,83058.8
23-Dec-2017 03:40:11,980.707,992.874,3583.98,6027.2,57043.8,44426.1
29-Mar-2018 09:49:19,0,10.9333,3215.37,5825.14,87401.7,2924.45
13-Jan-2018 00:48:29,1207.59,1166.74,3131.03,5641.25,154306,86346.8
23-Dec-2017 03:07:35,0,9.70021,3598.78,6134.06,4193.69,5265.65
22-Feb-2018 09:19:58,0,10.8511,3242.99,5522.79,88294.1,113374
17-Jan-2018 21:52:56,0,0.657641,0,0,2.26064,2.87718
04-Jan-2018 17:11:33,0,0,0.411026,0.904256,0,1.02756
03-Jan-2018 14:48:49,1305.5,1217.21,3493.72,5461.05,2391.96,86038.4
31-Mar-2018 10:13:20,1015.4,1046.88,3316.73,5408.85,133494,82081.2
13-Jan-2018 00:57:45,1135.17,1120.87,3122.4,5571.54,169448,82300.3
04-Jan-2018 18:19:05,0.0822051,0,0,0,0,0
29-Mar-2018 19:19:27,0,0.575436,0,0,0,0
28-Mar-2018 21:56:51,0,0.657641,0,0,0.616539,0
29-Dec-2017 15:50:43,1210.55,1117.99,3107.19,5424.55,83051.8,82092.7
17-Jan-2018 14:28:30,0,8.87815,3541.4,5749.67,49863.2,8403.83
13-Dec-2017 15:59:31,0,10.8511,3336.46,6160.29,81637.7,1782.41
31-Mar-2018 18:27:52,1013.42,1059.38,3164.08,5589.46,155827,74700.4
29-Dec-2017 12:16:51,0,10.029,3242.83,5712.35,87197.2,75093.2
26-Dec-2017 09:05:24,1451.25,1416.97,3629.52,5257.92,2526.37,73010.5
04-Jan-2018 02:46:26,1343.07,1197.32,3374.11,5230.79,88479.9,86376.6
22-Feb-2018 05:04:16,0,8.96036,3315.58,5563.73,89448.8,52790.5
23-Dec-2017 18:23:43,958.101,1015.4,3500.05,6127.73,136300,60457.1
22-Feb-2018 18:23:02,0,0,0,0,0,0.616539
04-Jan-2018 07:40:14,1165.83,1097.36,3172.13,5622.5,86068.6,81575
29-Dec-2017 09:22:14,0,9.94682,3176.24,5593.24,86339.8,21560.1
29-Mar-2018 09:43:55,1269.25,1293.91,3139,5532.41,86653.3,82493.3
03-Jan-2018 06:13:14,622.868,674.822,3247.84,6768.85,84326.2,36351.1
29-Dec-2017 09:20:50,0,10.8511,3351.01,6034.51,87337.4,139101
13-Dec-2017 03:18:57,1164.52,1206.11,3292.64,5614.04,86523.6,81882.5
04-Jan-2018 17:16:56,0,1.47969,0.328821,0,0,3.90474
26-Dec-2017 21:20:43,0,0,0.904256,0,0.205513,0.616539
22-Feb-2018 12:23:00,971.254,1004.55,3152.57,5452.17,84571.4,88569.9
23-Dec-2017 04:25:35,1266.95,1222.23,3308.59,5530.35,84133.5,82395.4
29-Dec-2017 12:36:28,1314.21,1207.92,3566.63,5568.49,2538.91,87069.4
22-Feb-2018 15:06:54,0,9.86462,3447.68,5885.39,69668,36130.6
12-Dec-2017 03:54:26,0,0.739846,4684.21,0,83181.7,460.554
13-Dec-2017 19:21:55,0,0,0.986462,0.822051,0,1.84962
23-Dec-2017 20:28:29,1253.05,1215.57,3041.75,5554.77,144064,86807.2
01-Nov-2017 07:29:23,0,957.114,3225.56,5654.73,73844.3,145487
13-Dec-2017 23:08:19,1060.36,1109.93,3266.34,5966.61,78707.5,71870.1
29-Dec-2017 23:59:01,0,10.6867,3456.56,5956.34,75916.9,105246
04-Jan-2018 09:19:36,1153.01,1083.71,3073.98,5538.24,127115,86214.1
27-Mar-2018 04:11:31,1096.62,1123.42,3191.29,5417.56,83911.3,81939.2
13-Jan-2018 23:06:02,1323.5,1298.02,3289.11,5323.44,86113.4,84518.6
13-Dec-2017 05:04:51,0,12.0842,3637.82,6003.69,2534.59,1467.16
12-Dec-2017 03:14:38,1123.66,1182.85,3201.31,5709.8,85639.3,75220.8
29-Dec-2017 13:18:12,1175.37,1094.89,3231.15,5422.66,127573,85763.2
31-Mar-2018 20:20:54,1251.41,1359.02,3311.22,5418.3,85641.7,86905.6
12-Dec-2017 22:58:58,453.115,385.706,4911.59,0,74830.1,827.395
21-Feb-2018 16:49:22,0,0.575436,37.3211,0,0.822051,2.05513
29-Dec-2017 16:37:18,1315.28,1160.33,3580.2,5760.94,2926.09,84875.2
13-Jan-2018 09:50:42,1296.79,1260.45,3275.96,5546.13,6079.48,86198.7
27-Mar-2018 22:38:45,1105.17,1132.13,3377.64,5599.98,84408.6,85420.8
12-Dec-2017 21:07:28,0,0.246615,0.575436,0,0,0
12-Jan-2018 03:52:05,1149.56,1123,3157.75,5624.72,166020,84054.3
13-Jan-2018 17:41:59,1196.74,1164.44,3384.39,5439.76,7558.15,83540.8
04-Jan-2018 13:12:19,1251.16,1173.72,3395.15,5469.35,4224.73,81224
13-Dec-2017 23:09:35,992.216,1033.32,3108.5,5656.86,136028,80425.4
29-Dec-2017 09:23:58,0,8.87815,3300.7,5528.21,83461.6,69241.8
18-Jan-2018 04:03:26,1280.18,1162.05,3307.85,5521.64,84618.5,86139.1
17-Jan-2018 13:10:57,1270.23,1248.53,3117.79,5418.88,83739.7,82199.4
12-Jan-2018 03:52:06,1184.9,1110.43,3126.1,5281.68,120605,85849.9
13-Jan-2018 00:48:32,1219.51,1209.32,3218.58,5717.04,136574,81635.2
28-Mar-2018 22:17:39,602.399,554.802,3871.45,6286.31,2095.82,17682.1
11-Jan-2018 21:22:28,1.23308,0.16441,0,0,1.43859,0.205513
11-Jan-2018 06:24:02,216.611,1163.78,3098.15,5325.08,85338.6,156135
23-Dec-2017 06:58:27,0,11.0977,3468.65,5955.1,3407.61,6234.64
26-Dec-2017 13:01:09,0,9.94682,3207.48,5954.36,84899.2,697.305
13-Dec-2017 16:04:33,0,9.94682,3247.02,6138.59,86253.3,2219.54
17-Jan-2018 11:55:41,1024.6,1069.65,3248.99,5612.64,86585.2,59695.3
29-Dec-2017 16:44:36,515.426,301.117,3398.44,5847.91,3001.1,6302.05
04-Jan-2018 07:15:47,1174.88,1073.43,3311.39,5489.99,82541.6,80474.3
30-Dec-2017 05:47:45,1268.84,1158.02,3266.01,5182.38,82949.7,78016.4
29-Dec-2017 01:38:46,1352.03,1238.01,3290.84,5509.55,84059.1,83523.9
29-Dec-2017 03:46:17,542.225,328.821,3288.12,5843.8,87757.9,5556.04
23-Dec-2017 20:28:34,1286.84,1216.96,3198.03,5601.05,113871,86833.5
16-Jan-2018 06:44:24,0,1086.51,3364.74,5913.26,85104.7,82109.2
01-Nov-2017 15:49:08,934.015,1027.07,3211.1,5724.44,83456.9,83799.3
31-Mar-2018 13:30:53,946.099,1008.57,3233.05,5692.13,19436.6,70727.7
18-Jan-2018 14:59:48,0,8.87815,3245.13,5912.6,87825.5,8325.12
22-Feb-2018 14:53:11,1237.19,1328.85,3509.09,5443.05,2383.74,73413.1
31-Mar-2018 11:11:58,643.584,684.851,3287.55,5779.35,69121.4,60311.6
11-Jan-2018 16:10:46,1192.96,1160.9,3171.72,5620.61,86605,84352.1
12-Dec-2017 18:18:15,0.16441,0,0,0.657641,1.84962,0.205513
22-Feb-2018 10:06:46,473.008,357.099,3635.85,6715.09,72666.7,4321.52
12-Jan-2018 03:57:44,1224.2,1114.13,3368.11,5368.57,68216.3,85565.9
22-Feb-2018 22:12:32,0,10.4401,3333.58,5692.79,85401.9,114660
27-Mar-2018 16:04:27,908.202,990.243,3163.17,5684.98,88062.7,67546.1
12-Jan-2018 03:52:11,1203.89,1077.38,3341.72,5352.21,98330.9022183858,84070
29-Mar-2018 12:26:24,1161.15,1247.05,3748.14,5536.1,2850.87,86446.3
22-Feb-2018 05:24:58,1181.53,1232.42,3306.62,5580.08,84222.9,83807.1
28-Mar-2018 14:27:08,1043.84,1058.06,3261.9,5542.93,126950,83813.3
29-Mar-2018 16:47:36,0,0,37.8144,0,1464.48,2706.19
28-Mar-2018 01:01:06,1090.62,1136.98,3310.81,5374.24,88615.9,83659.5
26-Dec-2017 08:51:26,1398.56,1392.23,3223.92,5613.95,84605.7,70663.1
27-Mar-2018 07:40:34,1035.29,1117.25,3265.43,5690.24,84663.9,85269.9
13-Dec-2017 12:07:49,0,0,9.45359,0.822051,1850.64,1022.22
31-Mar-2018 05:35:27,0.739846,0,0,0.575436,0,0.616539
22-Feb-2018 12:44:31,962.704,1005.53,3175.91,5749.59,83709.9,85060.3
12-Jan-2018 08:46:40,1304.27,1242.78,3258.36,5207.12,82869.4,78816.8
18-Jan-2018 08:54:20,1191.81,1198.8,3244.31,5439.68,84393,81766.2
13-Dec-2017 15:01:52,1110.76,1170.44,3283.85,5483,86901.9,85092.6
17-Jan-2018 18:39:51,0.575436,0.0822051,0,0.411026,0,0
12-Dec-2017 12:52:50,0,0.575436,17.5097,0,0,0
23-Dec-2017 04:33:36,496.519,335.726,52.0358,0,6590.59,2750.99
12-Dec-2017 05:43:22,1144.87,1189.59,3144.76,5354.92,80271.7,83864.9
31-Mar-2018 20:49:19,1268.26,1327.12,3447.27,5534.87,4526.83,88292.2
23-Dec-2017 05:35:25,1326.54,1317.34,3227.29,5507.33,84787.6,80264.9
13-Dec-2017 22:19:14,564.009,484.681,3766.47,6281.54,65842.4,3562.77
01-Nov-2017 23:21:28,1277.71,0,3628.62,6013.47,1769.88,89067
01-Nov-2017 08:08:48,0,10.5223,3313.2,5917.54,2428.75,1544.22
22-Feb-2018 22:57:05,0,10.1934,3438.97,5437.21,88990.1,110608
27-Mar-2018 19:02:52,0,0.657641,0.411026,0.411026,1.02756,0
04-Jan-2018 12:37:40,0,8.38492,3319.36,5717.28,86560.4,74096.6
13-Dec-2017 03:38:31,1161.23,1211.7,3393.26,5272.97,82245.6,81567.6
19-Jan-2018 12:37:43,1074.09,1114.21,3068.88,5535.78,75971.5,82848.4
04-Jan-2018 19:01:45,0.986462,0.328821,0.657641,0,0,0
01-Nov-2017 06:20:49,569.517,524.304,3438.31,6512.21,149830,98050
31-Mar-2018 21:27:10,1239,0,3221.04,5596.94,84579.6,86426
17-Jan-2018 14:05:26,1317.42,1252.15,3538.03,5555.83,2482.8,84312.7
26-Dec-2017 04:20:02,1202.09,1159.91,0,6075.37,3291.29,73346.3
11-Jan-2018 02:35:42,1272.54,1220.99,3118.62,5358.29,84353.8,84005.4
03-Jan-2018 23:38:33,1249.52,1149.89,3092.8,5394.88,84214.4,78778
11-Jan-2018 17:40:51,0,0.246615,0.493231,0,2.05513,0.411026
12-Dec-2017 18:04:00,0,0.904256,1.39749,0.0822051,0,0
01-Nov-2017 14:50:50,601.166,659.121,3309.33,6133.57,9591.7,54595.7
12-Jan-2018 12:05:23,0,8.13831,3478.76,5826.37,71500.6,72319.8
29-Dec-2017 21:58:24,0,0,0.411026,0.0822051,0.205513,0
18-Jan-2018 06:09:58,0,8.71374,3196.79,5968.59,84466.4,9756.72
30-Dec-2017 08:39:58,0,0,4740.52,0,87844.6,2198.37
04-Jan-2018 20:00:39,0,0.246615,0,0.16441,2.05513,0.822051
13-Dec-2017 04:07:33,390.228,308.023,0,6399.09,2371.21,2819.43
29-Mar-2018 01:01:44,638.98,694.387,0,6387.59,2635.91,53923.3
13-Dec-2017 03:53:54,0,0.657641,4671.72,0,84532.6,648.804
28-Mar-2018 21:25:41,0,1.06867,0,0,0,0
31-Mar-2018 10:13:21,1015.07,1078.53,3343.45,5381.31,134167,82442.3
29-Dec-2017 16:05:57,0,11.1799,3385.62,5574.41,88410.4,3498.45
19-Jan-2018 09:18:31,1109.69,1114.21,3129.71,5498.54,84905.6,84558.5
22-Feb-2018 22:42:14,0,11.2621,3470.62,5757.57,87989.7,137052
27-Mar-2018 09:09:55,0,1.80851,4745.62,0,87383.9,0
26-Dec-2017 17:48:00,0,0,1.72631,0,0,0.822051
30-Dec-2017 19:20:19,0,10.029,3214.8,6779.05,89562.7,2508.28
11-Jan-2018 15:55:23,637.172,596.727,3320.84,5407.04,47423.9,43852.7
12-Jan-2018 12:45:20,0,1109.77,3251.46,5431.87,79312.5,163817
13-Jan-2018 03:10:03,1169.7,1191.65,3303.5,5730.03,83758.4,86185.5
04-Jan-2018 23:05:00,1334.85,1201.92,3470.54,5632.53,1651.71,80778.9
13-Dec-2017 16:03:32,0,11.1799,3248.25,6231.72,83754.9,1853.52
11-Jan-2018 20:25:35,0.493231,0.493231,0,0,1.6441,0
19-Jan-2018 13:33:04,0,1065.87,3212.58,5510.21,83260,77405.4
27-Mar-2018 09:36:56,0,10.3578,3366.46,6720.1,70561.2,967.143
12-Dec-2017 08:15:14,1237.84,1296.79,3389.15,5379.34,72199.7,83283.5
23-Dec-2017 23:28:26,0,11.1799,3180.02,5902.16,91151.3,2167.13
13-Dec-2017 21:59:40,0,0,0.0822051,0,0.616539,0
11-Jan-2018 02:45:58,1267.36,1207.76,3270.12,5490.81,83732.1,85841.5
31-Mar-2018 13:23:08,0,11.3443,3263.71,5533.89,84586,2685.44
29-Mar-2018 15:26:08,997.806,995.751,3274.81,5552.96,152129,81446
26-Dec-2017 21:30:08,0,0.0822051,0.328821,0.493231,0,0
