Timestamp, Aggregate_Active_Power, Estimate_0, Estimate_1, Estimate_2, Estimate_3, Estimate_4, Estimate_5
17-Jan-2018 22:39:06, 185113, 4746.36, 16667.5, 4478.52, 6496.26, 39222.6, 42900.5
16-Jan-2018 13:39:40, 181308, 4508.83, 16457.4, 4453.13, 6430.65, 38975, 42568.5
29-Dec-2017 09:23:58, 226179, 0, 19112.1, 4761.8, 7292.45, 42026.3, 46684.6
27-Mar-2018 09:21:47, 94361.2, 0, 0, 3912.19, 0, 33876.9, 0
01-Nov-2017 16:51:05, 191.949, 0, 0, 3411.41, 0, 0, 0
17-Jan-2018 21:19:29, 0, 0, 0, 0, 0, 0, 0
11-Jan-2018 13:30:48, 115603, 921.281, 13271.7, 4037.38, 5516.22, 35023.2, 37331.3
21-Feb-2018 21:17:53, 0, 0, 0, 0, 0, 0, 0
19-Jan-2018 13:33:04, 253606, 0, 20926.2, 4960.36, 7914.06, 44032.3, 49416.1
04-Jan-2018 22:11:52, 43603.7, 0, 0, 3631.28, 0, 31397.5, 32670.5
29-Mar-2018 03:54:15, 204506, 0, 17781.3, 4610.2, 6852.15, 40516.8, 44641.8
01-Nov-2017 16:35:54, 177455, 4271.64, 16247.6, 4427.56, 6365.63, 38726.3, 42235.5
12-Jan-2018 11:58:51, 222130, 7227.14, 18856.6, 4733.12, 7206.78, 41739.2, 46295.2
17-Jan-2018 16:05:47, 108412, 587.637, 12973.6, 3994.5, 5441.21, 34628, 36815.1
31-Mar-2018 15:40:22, 100748, 0, 12667, 3949.36, 5366.71, 34214.8, 36277.4
03-Jan-2018 08:56:57, 95691.7, 0, 0, 3919.9, 0, 33946.8, 35929.6
27-Mar-2018 08:56:51, 93957.6, 0, 0, 3909.86, 0, 33855.8, 0
17-Jan-2018 14:24:03, 36594.4, -2105.94, 10545, 3594.5, 4963.51, 31083.9, 32277
12-Dec-2017 18:42:53, 1.6441, 0, 0, 0, 0, 0, 0
21-Feb-2018 07:13:20, 181084, 4494.95, 16445.2, 4451.64, 6426.83, 38960.5, 42549.1
27-Mar-2018 08:50:04, 81585.3, 0, 0, 3839.06, 0, 33218.4, 0
17-Jan-2018 05:01:56, 185363, 4762.06, 16681.3, 4480.19, 6500.61, 39238.9, 42922.4
27-Mar-2018 03:02:50, 179862, 4419.42, 16378.3, 4443.51, 6406.08, 38881.4, 42443.1
31-Mar-2018 10:40:47, 122626, 1258.36, 13572.4, 4079.77, 5594.25, 35416.3, 37846.3
30-Dec-2017 08:44:06, 17106.1, 0, 0, 3494.84, 0, 30248.6, 31239
03-Jan-2018 14:42:07, 229908, 7787.61, 19350.2, 4788.35, 7372.74, 42292.7, 47046.3
12-Jan-2018 08:45:13, 176810, 4232.26, 16212.8, 4423.29, 6354.88, 38684.9, 42180
01-Nov-2017 21:53:36, 0, 0, 0, 0, 0, 0, 0
30-Dec-2017 18:19:41, 230006, 0, 19356.5, 4789.05, 7374.87, 42299.8, 47055.9
12-Jan-2018 03:52:07, 216533, 6832.25, 18508.6, 4693.75, 7090.94, 41346.2, 45762.8
28-Mar-2018 12:36:51, 180638, 4467.35, 16420.7, 4448.67, 6419.24, 38931.6, 42510.4
18-Jan-2018 14:43:24, 184457, 4705.17, 16631, 4474.13, 6484.85, 39179.8, 42843.1
28-Mar-2018 22:59:53, 186600, 4840.06, 16750.3, 4488.49, 6522.27, 39320, 43031.2
12-Jan-2018 03:52:05, 260663, 10137.1, 21416.5, 5012.66, 8085.64, 44565.7, 50145.4
12-Dec-2017 10:10:49, 106997, 523.355, 12916.2, 3986.12, 5427.03, 34551.1, 36714.9
12-Jan-2018 22:54:52, 87951.3, -298.014, 12180.2, 3875.3, 5254.85, 33543.6, 35408
19-Jan-2018 23:09:06, 187140, 4874.22, 16780.5, 4492.11, 6531.77, 39355.4, 43078.7
21-Feb-2018 13:12:40, 183603, 4651.71, 16583.8, 4468.43, 6470.05, 39124.1, 42768.4
31-Mar-2018 13:38:42, 92422.8, -112.511, 12346.7, 3900.99, 5292.16, 33775.5, 35707.7
29-Mar-2018 15:26:05, 220621, 7119.98, 18762.2, 4722.47, 7175.25, 41632.8, 46151
13-Dec-2017 15:40:23, 24114.1, 0, 10224.5, 3530.24, 4930.81, 30542.8, 31602.8
19-Jan-2018 01:36:30, 103842, 381.65, 12789.4, 3967.51, 5396.11, 34380.6, 36492.9
04-Jan-2018 19:40:03, 1.6441, 0, 0, 0, 0, 0, 0
04-Jan-2018 09:19:36, 254097, 9617.66, 20960, 4963.98, 7925.84, 44069.2, 49466.5
29-Mar-2018 16:17:24, 243075, 8767.45, 20212.5, 4883.23, 7666.87, 43249.4, 48347.9
27-Mar-2018 12:01:00, 102690, 330.467, 12743.6, 3960.74, 5385.06, 34318.7, 36412.4
01-Nov-2017 21:14:01, 3.69923, 0, 0, 0, 0, 0, 0
21-Feb-2018 17:27:14, 0, 0, 0, 0, 0, 0, 0
03-Jan-2018 15:18:15, 183915, 4671.22, 16601, 4470.51, 6475.45, 39144.4, 42795.7
11-Jan-2018 15:00:09, 96481.3, 59.7583, 12501.2, 3924.49, 0, 33988.5, 35983.6
04-Jan-2018 11:37:35, 187566, 4901.21, 16804.3, 4494.97, 6539.28, 39383.4, 43116.3
01-Nov-2017 09:41:22, 79523.6, -635.412, 11877, 3827.42, 5189.74, 33114.3, 34854.8
16-Jan-2018 21:45:27, 4.11026, 0, 0, 0, 0, 0, 0
13-Dec-2017 00:44:18, 13725, 0, 0, 3477.93, 0, 30109.2, 31067.4
03-Jan-2018 17:42:07, 0, 0, 0, 0, 0, 0, 0
12-Jan-2018 09:52:18, 82632.2, -512.822, 11987.2, 3845, 5212.97, 33271.5, 35057.1
22-Feb-2018 05:53:54, 3490.02, 0, 0, 3427.45, 0, 29697.1, 0
01-Nov-2017 09:48:37, 83448.5, -480.27, 12016.5, 3849.63, 5219.22, 33313, 35110.5
11-Jan-2018 10:38:20, 178614, 4342.64, 16310.4, 4435.23, 6385.04, 38800.9, 42335.3
27-Mar-2018 19:05:04, 0, 0, 0, 0, 0, 0, 0
01-Nov-2017 06:20:47, 204168, 5984.86, 17761.3, 4607.87, 6845.64, 40493.7, 44610.8
13-Dec-2017 05:38:19, 113559, 825.26, 13186, 4025.14, 5494.39, 34910.1, 37183.5
03-Jan-2018 20:58:37, 0, 0, 0, 0, 0, 0, 0
26-Dec-2017 16:45:27, 15878.7, 0, 10029.5, 3488.69, 4917.4, 30197.8, 0
26-Dec-2017 05:52:00, 126025, 1425.49, 13721.4, 4100.45, 5633.7, 35609.1, 38099.4
28-Mar-2018 08:01:19, 219469, 7038.52, 18690.4, 4714.36, 7151.33, 41551.8, 46041.2
26-Dec-2017 20:37:13, 5.34333, 0, 0, 0, 0, 0, 0
22-Feb-2018 14:52:58, 91686.3, -143.373, 12319, 3896.75, 5285.88, 33737.1, 35658.1
13-Dec-2017 00:15:29, 93327.1, -74.4458, 12380.9, 3906.21, 0, 33822.8, 35768.9
01-Nov-2017 10:10:36, 97132.4, 0, 12526.3, 3928.27, 5333.52, 34022.8, 0
27-Mar-2018 04:18:48, 184683, 4719.35, 16643.6, 4475.65, 6488.77, 39194.5, 42862.9
12-Jan-2018 14:43:36, 177023, 4245.25, 16224.3, 4424.7, 6358.43, 38698.6, 42198.3
26-Dec-2017 04:50:17, 181077, 4494.52, 16444.8, 4451.59, 6426.71, 38960, 42548.4
22-Feb-2018 15:21:53, 92813.3, 0, 12361.5, 3903.25, 5295.51, 33795.9, 35734.1
13-Jan-2018 00:48:30, 243455, 8796.3, 20237.9, 4885.99, 7675.61, 43277.4, 48386.1
22-Feb-2018 18:51:34, 0, 0, 0, 0, 0, 0, 0
21-Feb-2018 10:17:22, 106180, 486.445, 12883.2, 3981.29, 5418.93, 34506.8, 36657.2
12-Jan-2018 12:59:55, 175348, 4143.34, 16134.1, 4413.64, 6330.67, 38591.2, 42054.7
29-Mar-2018 00:53:52, 102326, 0, 0, 3958.61, 0, 34299.2, 36387.1
01-Nov-2017 06:27:11, 213884, 0, 18346, 4675.22, 7037.15, 41161.7, 45513.2
03-Jan-2018 14:59:27, 101833, 292.584, 12709.7, 3955.72, 5376.92, 34272.8, 36352.7
16-Jan-2018 20:48:45, 0, 0, 0, 0, 0, 0, 0
28-Mar-2018 10:24:54, 209428, 6341.13, 18075.6, 4644.22, 6948.2, 40853.7, 45096.8
27-Mar-2018 10:21:10, 109179, 622.67, 13005, 3999.05, 5448.97, 34669.8, 36869.7
31-Mar-2018 18:09:53, 204909, 6034.67, 17805.3, 4612.97, 6859.92, 40544.2, 44678.9
28-Mar-2018 13:45:53, 218300, 0, 18617.8, 4706.14, 7127.18, 41469.8, 45930.1
19-Jan-2018 08:32:13, 180478, 4457.46, 16412, 4447.61, 6416.52, 38921.2, 42496.5
23-Dec-2017 02:19:34, 267239, 10667.1, 21882, 5061.85, 8249.82, 45069.2, 50834.7
21-Feb-2018 00:34:21, 104459, 409.186, 12814.1, 3971.14, 5402.08, 34413.9, 36536.2
11-Jan-2018 23:59:25, 176529, 4215.13, 16197.6, 4421.44, 6350.21, 38666.9, 42155.9
03-Jan-2018 11:27:46, 221571, 7187.39, 18821.6, 4729.17, 7195.07, 41699.8, 46241.7
16-Jan-2018 17:42:21, 0.411026, 0, 0, 0, 0, 0, 0
21-Feb-2018 04:01:25, 13655.1, 0, 0, 3477.58, 0, 30106.4, 31063.8
12-Dec-2017 02:52:05, 110524, 684.421, 13060.1, 4007.04, 5462.73, 34743.3, 36965.6
29-Mar-2018 22:21:12, 77761.5, -703.936, 11815.3, 3817.49, 5176.98, 33025.8, 34741.1
30-Dec-2017 13:52:40, 177098, 4249.83, 16228.3, 4425.2, 6359.68, 38703.4, 42204.8
04-Jan-2018 19:27:45, 0, 0, 0, 0, 0, 0, 0
31-Mar-2018 22:26:26, 84534.8, -436.718, 12055.6, 3855.8, 5227.64, 33368.3, 35181.9
26-Dec-2017 20:57:27, 1.97413, 0, 0, 0, 0, 0, 0
13-Dec-2017 16:37:00, 37114.4, 0, 10559, 3597.21, 4965.19, 31106.9, 0
01-Nov-2017 13:47:01, 212525, 0, 18263.2, 4665.74, 7009.82, 41067.5, 45385.7
23-Dec-2017 20:28:28, 212840, 6575.56, 18282.3, 4667.94, 7016.14, 41089.3, 45415.2
26-Dec-2017 09:02:05, 100391, 229.215, 12653, 3947.27, 5363.38, 34195.8, 36252.7
01-Nov-2017 12:47:26, 233163, 0, 19560.3, 4811.65, 7443.91, 42527, 47364.6
29-Mar-2018 07:59:08, 23107, -2482.32, 10199.9, 3525.12, 4928.82, 30500.1, 31549.9
29-Mar-2018 01:06:26, 123804, 1316, 13623.8, 4086.93, 5607.8, 35483, 37933.7
01-Nov-2017 22:17:36, 232903, 8007.06, 0, 4809.78, 7438.19, 42508.2, 47339.1
31-Mar-2018 08:47:37, 221693, 7196.06, 18829.2, 4730.03, 7197.63, 41708.4, 46253.4
31-Mar-2018 03:22:06, 0, 0, 0, 0, 0, 0, 0
23-Dec-2017 11:50:29, 84311.6, -445.688, 12047.6, 3854.53, 5225.9, 33356.9, 35167.2
30-Dec-2017 10:27:49, 180955, 4486.96, 16438.1, 4450.78, 6424.63, 38952.1, 42537.9
01-Nov-2017 06:27:24, 231672, 0, 19463.8, 4800.96, 7411.18, 42419.5, 47218.5
27-Mar-2018 01:46:17, 183197, 4626.35, 16561.3, 4465.72, 6463.05, 39097.7, 42733
19-Jan-2018 20:02:09, 0, 0, 0, 0, 0, 0, 0
01-Nov-2017 07:45:16, 92625.3, -104, 12354.4, 3902.16, 5293.9, 33786.1, 35721.4
31-Mar-2018 08:49:37, 221699, 7196.48, 18829.6, 4730.08, 7197.75, 41708.8, 46253.9
19-Jan-2018 21:08:22, 0, 0, 0, 0, 0, 0, 0
17-Jan-2018 21:25:17, 0, 0, 0, 0, 0, 0, 0
01-Nov-2017 14:46:24, 93352.1, -73.391, 12381.8, 3906.36, 5300.15, 33824.1, 35770.6
04-Jan-2018 12:38:06, 105964, 0, 12874.5, 3980.02, 5416.8, 34495.1, 36642
29-Mar-2018 04:13:49, 178373, 4327.85, 16297.3, 4433.64, 6380.99, 38785.4, 42314.5
21-Feb-2018 02:38:13, 202918, 0, 17687.4, 4599.28, 6821.65, 40408.8, 44496.2
23-Dec-2017 13:29:30, 264628, 10455.5, 21696.2, 5042.27, 8184.14, 44868.6, 50559.9
30-Dec-2017 16:59:45, 179526, 4398.72, 16360, 4441.28, 6400.4, 38859.7, 42414.1
27-Mar-2018 03:44:03, 184290, 4694.7, 16621.8, 4473.02, 6481.95, 39168.9, 42828.5
18-Jan-2018 14:59:58, 106063, 0, 12878.5, 3980.6, 5417.78, 34500.5, 36649
23-Dec-2017 07:04:02, 176.33, 0, 0, 3411.33, 0, 0, 0
26-Dec-2017 17:40:30, 0, 0, 0, 0, 0, 0, 0
21-Feb-2018 09:39:29, 97687.6, 0, 12547.7, 3931.5, 5338.54, 34052.2, 36066.2
22-Feb-2018 09:45:37, 92112.9, -125.511, 12335.1, 0, 5289.51, 33759.3, 35686.8
12-Dec-2017 17:56:41, 0, 0, 0, 0, 0, 0, 0
12-Dec-2017 19:36:08, 0, 0, 0, 0, 0, 0, 0
23-Dec-2017 12:58:28, 179988, 4427.2, 16385.2, 4444.35, 6408.21, 38889.5, 42454
29-Dec-2017 06:29:44, 180872, 4481.83, 16433.5, 4450.23, 6423.22, 38946.7, 42530.7
29-Dec-2017 23:59:01, 213520, 0, 18323.8, 4672.68, 7029.82, 41136.5, 45479
13-Dec-2017 04:02:27, 92409.7, -113.059, 12346.2, 0, 5292.05, 33774.8, 35706.8
30-Dec-2017 06:46:13, 118793, 0, 13407.1, 4056.57, 5551.07, 35200.9, 37563.9
11-Jan-2018 07:58:13, 179328, 4386.52, 16349.2, 4439.97, 6397.06, 38846.9, 42397
31-Mar-2018 10:38:06, 216857, 6854.92, 18528.6, 4696.02, 7097.56, 41368.8, 45793.4
04-Jan-2018 12:51:09, 186244, 4817.59, 16730.4, 4486.1, 6516.02, 39296.6, 42999.9
18-Jan-2018 21:29:39, 0, 0, 0, 0, 0, 0, 0
11-Jan-2018 04:38:36, 182458, 4580.28, 16520.6, 4460.79, 6450.33, 39049.6, 42668.5
13-Jan-2018 16:04:42, 206684, 6154.49, 17911, 4625.22, 6894.36, 40665.4, 44842.5
21-Feb-2018 01:25:05, 105673, 0, 12862.7, 3978.3, 5413.94, 34479.4, 36621.5
17-Jan-2018 19:27:59, 0, 0, 0, 0, 0, 0, 0
23-Dec-2017 21:49:32, 180236, 4442.5, 16398.8, 4446, 6412.42, 38905.6, 42475.5
21-Feb-2018 21:02:35, 2.46615, 0, 0, 0, 0, 0, 0
18-Jan-2018 14:03:36, 181701, 4533.22, 16479, 4455.74, 6437.36, 39000.5, 42602.6
22-Feb-2018 01:08:03, 157631, 3104.06, 15213.3, 4298.35, 6053.54, 37480.2, 40573.1
18-Jan-2018 14:58:25, 202833, 0, 17682.4, 4598.69, 6820.03, 40403, 44488.4
30-Dec-2017 19:07:08, 104803, 424.575, 12827.8, 3973.17, 5405.43, 34432.4, 36560.3
31-Mar-2018 14:05:11, 175820, 4171.99, 16159.4, 4416.75, 6338.47, 38621.4, 42095.1
29-Mar-2018 17:07:00, 0, 0, 0, 0, 0, 0, 0
29-Mar-2018 12:53:36, 186279, 4819.79, 16732.4, 4486.33, 6516.64, 39298.9, 43002.9
22-Feb-2018 10:02:13, 82808.9, -505.788, 11993.6, 3846, 5214.31, 33280.4, 35068.6
01-Nov-2017 07:01:14, 175239, 4136.73, 16128.2, 4412.92, 6328.88, 38584.2, 42045.4
22-Feb-2018 17:32:02, 0, 0, 0, 0, 0, 0, 0
31-Mar-2018 13:44:12, 219149, 7015.94, 18670.5, 4712.11, 7144.71, 41529.3, 46010.8
11-Jan-2018 00:42:42, 36203.1, -2117.44, 10534.4, 3592.46, 4962.26, 31066.6, 32255.4
