Timestamp, Aggregate_Active_Power, Estimate_0, Estimate_1, Estimate_2, Estimate_3, Estimate_4, Estimate_5
27-Mar-2018 08:50:04, 81585.3, 0, 0, 382.492, 0, 80901.8, 0
17-Jan-2018 05:01:56, 185363, 193.153, 145.289, 461.803, 966.988, 91681.5, 114041
27-Mar-2018 03:02:50, 179862, 190.639, 144.627, 456.941, 955.985, 91024.2, 112282
31-Mar-2018 10:40:47, 122626, 164.832, 140.015, 410.724, 861.443, 84755.4, 94952.1
30-Dec-2017 08:44:06, 17106.1, 0, 0, 346.414, 0, 75929.3, 67665.8
03-Jan-2018 14:42:07, 229908, 213.734, 152.059, 503.884, 1068.48, 97359.3, 128892
12-Jan-2018 08:45:13, 176810, 189.247, 144.276, 454.275, 950.025, 90663.6, 111313
01-Nov-2017 21:53:36, 0, 0, 0, 0, 0, 0, 0
30-Dec-2017 18:19:41, 230006, 0, 152.076, 503.982, 1068.72, 97372.4, 128926
12-Jan-2018 03:52:07, 216533, 207.513, 149.762, 490.742, 1035.69, 95588.2, 124320
28-Mar-2018 12:36:51, 180638, 190.993, 144.718, 457.622, 957.517, 91116.3, 112529
18-Jan-2018 14:43:24, 184457, 192.739, 145.177, 460.997, 965.153, 91572.6, 113750
28-Mar-2018 22:59:53, 186600, 193.72, 145.443, 462.906, 969.509, 91830.7, 114439
12-Jan-2018 03:52:05, 260663, 228.171, 158.199, 535.756, 1151.41, 101648, 139774
12-Dec-2017 10:10:49, 106997, 157.897, 139.476, 399.49, 841.954, 83224.7, 90529.2
12-Jan-2018 22:54:52, 87951.3, 149.511, 139.238, 386.603, 821.872, 81464.4, 85318.7
19-Jan-2018 23:09:06, 187140, 193.967, 145.511, 463.389, 970.615, 91896, 114613
21-Feb-2018 13:12:40, 183603, 192.348, 145.073, 460.239, 963.431, 91470.2, 113476
31-Mar-2018 13:38:42, 92422.8, 151.473, 139.253, 389.549, 826.225, 81867.3, 86524.3
29-Mar-2018 15:26:05, 220621, 209.411, 150.44, 494.712, 1045.5, 96123.5, 125707
13-Dec-2017 15:40:23, 24114.1, 0, 141.79, 349.846, 783.958, 76405.7, 69290.5
19-Jan-2018 01:36:30, 103842, 156.503, 139.405, 397.294, 838.349, 82925.1, 89652.4
04-Jan-2018 19:40:03, 1.6441, 0, 0, 0, 0, 0, 0
04-Jan-2018 09:19:36, 254097, 225.073, 156.788, 528.758, 1132.82, 100707, 137408
29-Mar-2018 16:17:24, 243075, 219.892, 154.541, 517.247, 1102.7, 99158.4, 133488
27-Mar-2018 12:01:00, 102690, 155.994, 139.382, 396.498, 837.06, 82816.5, 89333.6
01-Nov-2017 21:14:01, 3.69923, 0, 0, 0, 0, 0, 0
21-Feb-2018 17:27:14, 0, 0, 0, 0, 0, 0, 0
03-Jan-2018 15:18:15, 183915, 192.491, 145.111, 460.516, 964.059, 91507.6, 113576
11-Jan-2018 15:00:09, 96481.3, 153.258, 139.288, 392.265, 0, 82238.5, 87628
04-Jan-2018 11:37:35, 187566, 194.162, 145.564, 463.77, 971.49, 91947.5, 114750
01-Nov-2017 09:41:22, 79523.6, 145.823, 139.279, 381.182, 814.273, 80722.3, 83075.9
16-Jan-2018 21:45:27, 4.11026, 0, 0, 0, 0, 0, 0
13-Dec-2017 00:44:18, 13725, 0, 0, 344.802, 0, 75705, 66891.4
03-Jan-2018 17:42:07, 0, 0, 0, 0, 0, 0, 0
12-Jan-2018 09:52:18, 82632.2, 147.182, 139.254, 383.161, 816.984, 80993.4, 83898.7
22-Feb-2018 05:53:54, 3490.02, 0, 0, 340.09, 0, 75048.4, 0
01-Nov-2017 09:48:37, 83448.5, 147.539, 139.249, 383.685, 817.714, 81065.1, 84115.6
11-Jan-2018 10:38:20, 178614, 190.069, 144.482, 455.848, 953.535, 90876.4, 111885
27-Mar-2018 19:05:04, 0, 0, 0, 0, 0, 0, 0
01-Nov-2017 06:20:47, 204168, 201.794, 147.84, 478.979, 1007.14, 94001.5, 120179
13-Dec-2017 05:38:19, 113559, 160.803, 139.665, 404.134, 849.806, 83857.9, 92370
03-Jan-2018 20:58:37, 0, 0, 0, 0, 0, 0, 0
26-Dec-2017 16:45:27, 15878.7, 0, 142.495, 345.826, 782.365, 75847.5, 0
26-Dec-2017 05:52:00, 126025, 166.346, 140.173, 413.246, 866.041, 85098.5, 95931.5
28-Mar-2018 08:01:19, 219469, 208.876, 150.247, 493.589, 1042.72, 95972.1, 125315
26-Dec-2017 20:37:13, 5.34333, 0, 0, 0, 0, 0, 0
22-Feb-2018 14:52:58, 91686.3, 151.15, 139.248, 389.061, 825.493, 81800.5, 86325
13-Dec-2017 00:15:29, 93327.1, 151.871, 139.259, 390.151, 0, 81949.6, 86769.4
01-Nov-2017 10:10:36, 97132.4, 0, 139.295, 392.705, 831.05, 82298.6, 0
27-Mar-2018 04:18:48, 184683, 192.842, 145.205, 461.198, 965.61, 91599.8, 113823
12-Jan-2018 14:43:36, 177023, 189.344, 144.3, 454.461, 950.437, 90688.7, 111380
26-Dec-2017 04:50:17, 181077, 191.194, 144.77, 458.009, 958.386, 91168.5, 112669
22-Feb-2018 15:21:53, 92813.3, 0, 139.255, 389.809, 826.616, 81902.8, 86630.1
13-Jan-2018 00:48:30, 243455, 220.07, 154.616, 517.639, 1103.71, 99211.1, 133622
22-Feb-2018 18:51:34, 0, 0, 0, 0, 0, 0, 0
21-Feb-2018 10:17:22, 106180, 157.536, 139.456, 398.919, 841.009, 83146.8, 90301.6
12-Jan-2018 12:59:55, 175348, 188.58, 144.112, 453.007, 947.207, 90491.9, 110850
29-Mar-2018 00:53:52, 102326, 0, 0, 396.248, 0, 82782.3, 89233.1
01-Nov-2017 06:27:11, 213884, 0, 149.334, 488.19, 1029.43, 95244.2, 123425
03-Jan-2018 14:59:27, 101833, 155.616, 139.366, 395.909, 836.111, 82736, 89096.9
16-Jan-2018 20:48:45, 0, 0, 0, 0, 0, 0, 0
28-Mar-2018 10:24:54, 209428, 204.223, 148.634, 483.937, 1019.08, 94670.5, 121930
27-Mar-2018 10:21:10, 109179, 158.862, 139.533, 401.023, 844.512, 83433.7, 91138.7
31-Mar-2018 18:09:53, 204909, 202.136, 147.95, 479.673, 1008.81, 94095.2, 120425
28-Mar-2018 13:45:53, 218300, 0, 150.052, 492.453, 1039.91, 95818.9, 124918
19-Jan-2018 08:32:13, 180478, 190.92, 144.699, 457.482, 957.2, 91097.3, 112478
23-Dec-2017 02:19:34, 267239, 231.283, 159.668, 542.869, 1170.51, 102604, 142167
21-Feb-2018 00:34:21, 104459, 156.775, 139.418, 397.722, 839.045, 82983.5, 89823.5
11-Jan-2018 23:59:25, 176529, 189.118, 144.245, 454.031, 949.481, 90630.5, 111224
03-Jan-2018 11:27:46, 221571, 209.852, 150.601, 495.641, 1047.81, 96248.6, 126030
16-Jan-2018 17:42:21, 0.411026, 0, 0, 0, 0, 0, 0
21-Feb-2018 04:01:25, 13655.1, 0, 0, 344.769, 0, 75700.4, 66875.4
12-Dec-2017 02:52:05, 110524, 159.458, 139.571, 401.973, 846.115, 83563.3, 91515.7
29-Mar-2018 22:21:12, 77761.5, 145.054, 139.299, 380.071, 812.784, 80570, 82611.8
30-Dec-2017 13:52:40, 177098, 189.378, 144.309, 454.526, 950.583, 90697.5, 111404
04-Jan-2018 19:27:45, 0, 0, 0, 0, 0, 0, 0
31-Mar-2018 22:26:26, 84534.8, 148.014, 139.244, 384.385, 818.697, 81160.9, 84404.8
26-Dec-2017 20:57:27, 1.97413, 0, 0, 0, 0, 0, 0
13-Dec-2017 16:37:00, 37114.4, 0, 140.852, 356.527, 788.008, 77330.8, 0
01-Nov-2017 13:47:01, 212525, 0, 149.118, 486.888, 1026.25, 95068.5, 122968
23-Dec-2017 20:28:28, 212840, 205.802, 149.168, 487.19, 1026.99, 95109.2, 123074
26-Dec-2017 09:02:05, 100391, 154.98, 139.341, 394.92, 834.532, 82601.1, 88699.6
01-Nov-2017 12:47:26, 233163, 0, 152.652, 507.148, 1076.76, 97798.9, 130019
29-Mar-2018 07:59:08, 23107, 121.497, 141.871, 349.345, 783.723, 76336.3, 69055.4
29-Mar-2018 01:06:26, 123804, 165.356, 140.068, 411.595, 863.022, 84873.9, 95290.9
01-Nov-2017 22:17:36, 232903, 215.132, 0, 506.887, 1076.09, 97763.6, 129929
31-Mar-2018 08:47:37, 221693, 209.909, 150.621, 495.76, 1048.1, 96264.7, 126072
31-Mar-2018 03:22:06, 0, 0, 0, 0, 0, 0, 0
23-Dec-2017 11:50:29, 84311.6, 147.917, 139.245, 384.241, 818.494, 81141.1, 84345.3
30-Dec-2017 10:27:49, 180955, 191.138, 144.755, 457.901, 958.144, 91154, 112630
01-Nov-2017 06:27:24, 231672, 0, 152.379, 505.65, 1072.95, 97597.1, 129502
27-Mar-2018 01:46:17, 183197, 192.163, 145.023, 459.88, 962.616, 91421.5, 113346
19-Jan-2018 20:02:09, 0, 0, 0, 0, 0, 0, 0
01-Nov-2017 07:45:16, 92625.3, 151.562, 139.254, 389.684, 826.427, 81885.7, 86579.1
31-Mar-2018 08:49:37, 221699, 209.912, 150.622, 495.766, 1048.12, 96265.5, 126074
19-Jan-2018 21:08:22, 0, 0, 0, 0, 0, 0, 0
17-Jan-2018 21:25:17, 0, 0, 0, 0, 0, 0, 0
01-Nov-2017 14:46:24, 93352.1, 151.882, 139.259, 390.168, 827.157, 81951.9, 86776.2
04-Jan-2018 12:38:06, 105964, 0, 139.451, 398.768, 840.761, 83126.3, 90241.5
29-Mar-2018 04:13:49, 178373, 189.959, 144.454, 455.638, 953.064, 90847.9, 111808
21-Feb-2018 02:38:13, 202918, 0, 147.657, 477.81, 1004.35, 93843.8, 119765
23-Dec-2017 13:29:30, 264628, 230.046, 159.078, 540.032, 1162.87, 102222, 141214
30-Dec-2017 16:59:45, 179526, 190.486, 144.588, 456.646, 955.324, 90984.3, 112175
27-Mar-2018 03:44:03, 184290, 192.663, 145.157, 460.849, 964.816, 91552.6, 113696
18-Jan-2018 14:59:58, 106063, 0, 139.454, 398.837, 840.875, 83135.7, 90269.1
23-Dec-2017 07:04:02, 176.33, 0, 0, 338.619, 0, 0, 0
26-Dec-2017 17:40:30, 0, 0, 0, 0, 0, 0, 0
21-Feb-2018 09:39:29, 97687.6, 0, 139.302, 393.081, 831.635, 82349.9, 87957.7
22-Feb-2018 09:45:37, 92112.9, 151.337, 139.251, 0, 825.916, 81839.2, 86440.4
12-Dec-2017 17:56:41, 0, 0, 0, 0, 0, 0, 0
12-Dec-2017 19:36:08, 0, 0, 0, 0, 0, 0, 0
23-Dec-2017 12:58:28, 179988, 190.697, 144.642, 457.052, 956.233, 91039.1, 112322
29-Dec-2017 06:29:44, 180872, 191.1, 144.745, 457.828, 957.98, 91144.1, 112603
29-Dec-2017 23:59:01, 213520, 0, 149.276, 487.841, 1028.58, 95197.1, 123303
13-Dec-2017 04:02:27, 92409.7, 151.468, 139.253, 0, 826.212, 81866.1, 86520.7
30-Dec-2017 06:46:13, 118793, 0, 139.854, 407.914, 856.412, 84372.8, 93855.1
11-Jan-2018 07:58:13, 179328, 190.395, 144.565, 456.473, 954.935, 90960.9, 112112
31-Mar-2018 10:38:06, 216857, 207.664, 149.815, 491.055, 1036.46, 95630.4, 124429
04-Jan-2018 12:51:09, 186244, 193.557, 145.398, 462.588, 968.782, 91787.7, 114324
18-Jan-2018 21:29:39, 0, 0, 0, 0, 0, 0, 0
11-Jan-2018 04:38:36, 182458, 191.825, 144.934, 459.226, 961.136, 91333.2, 113110
13-Jan-2018 16:04:42, 206684, 202.955, 148.216, 481.342, 1012.81, 94320.4, 121015
21-Feb-2018 01:25:05, 105673, 0, 139.445, 398.565, 840.427, 83098.6, 90160.6
17-Jan-2018 19:27:59, 0, 0, 0, 0, 0, 0, 0
23-Dec-2017 21:49:32, 180236, 190.81, 144.671, 457.269, 956.722, 91068.5, 112401
21-Feb-2018 21:02:35, 2.46615, 0, 0, 0, 0, 0, 0
18-Jan-2018 14:03:36, 181701, 191.479, 144.844, 458.558, 959.626, 91242.9, 112868
22-Feb-2018 01:08:03, 157631, 180.538, 142.343, 438.043, 914.941, 88465.6, 105339
18-Jan-2018 14:58:25, 202833, 0, 147.644, 477.731, 1004.16, 93833.1, 119737
30-Dec-2017 19:07:08, 104803, 156.927, 139.425, 397.96, 839.435, 83016, 89918.9
31-Mar-2018 14:05:11, 175820, 188.795, 144.165, 453.416, 948.114, 90547.3, 110999
29-Mar-2018 17:07:00, 0, 0, 0, 0, 0, 0, 0
29-Mar-2018 12:53:36, 186279, 193.573, 145.403, 462.62, 968.853, 91791.9, 114335
22-Feb-2018 10:02:13, 82808.9, 147.259, 139.252, 383.275, 817.141, 81008.9, 83945.6
01-Nov-2017 07:01:14, 175239, 188.531, 144.1, 452.912, 946.997, 90479.1, 110816
22-Feb-2018 17:32:02, 0, 0, 0, 0, 0, 0, 0
31-Mar-2018 13:44:12, 219149, 208.727, 150.193, 493.278, 1041.95, 95930.1, 125206
11-Jan-2018 00:42:42, 36203.1, 127.088, 140.91, 356.045, 787.663, 77264.2, 72156
