timestamp,active_power_1,active_power_2,active_power_3,active_power_4,active_power_5,active_power_6,active_power_7,active_power_8
28-Mar-2018 07:23:41,1037.02,1082.89,3199.26,5422.25,53850.3,45267.6,82789.4,81485.8
22-Feb-2018 03:50:31,1123.66,1193.62,3399.68,5423.73,54540.2,48733.8,87690.5,84643.1
21-Feb-2018 07:46:56,485.092,484.928,3234.11,5576.96,53668.9,46293.6,89176.3,24790.6
27-Mar-2018 03:02:14,1102.62,1165.18,3138.92,5476.26,49393.5,46580.7,84752.7,82028.8
29-Mar-2018 13:36:40,1108.29,1146.1,3130.12,5496.23,57841.3,32447.6,85312.5,83669.8
29-Mar-2018 06:25:28,1139.61,1261.03,3212.17,5665.74,56054.4,47816.7,84881.5,84921.6
21-Feb-2018 03:41:17,1242.04,1274.02,3219.15,5376.96,54890.8,47794.9,84606.1,84833
28-Mar-2018 01:14:26,1075.74,1114.95,3244.06,5585.51,4349.61,5695.86,88270,85537.9
22-Feb-2018 20:40:41,0,0.493231,0,0,0,0,0.411026,0
22-Feb-2018 09:28:12,1166.33,1153.17,3323.88,5840.02,3763.35,4941.76,86309.4,69911.8
22-Feb-2018 05:58:49,0.411026,0.16441,7.39846,0.0822051,54542.1,49348.6,1.02756,0
27-Mar-2018 13:12:23,1132.21,1166.66,3289.85,5569.15,43188.8,50319.3,86051.5,86168.9
21-Feb-2018 20:34:56,0.575436,0,0.246615,0.16441,0,0,0,0
29-Mar-2018 09:44:26,1273.03,1333.94,3061.73,5491.8,54321.3,47908.1,84035.4,80429.1
27-Mar-2018 20:15:27,0,0.657641,0.246615,0,0,0,0.411026,1.43859
22-Feb-2018 02:58:41,1134.35,1191.97,3281.63,5310.78,55611.2,49421.3,85071.8,84576.5
31-Mar-2018 21:26:18,1264.89,0,3202.55,5600.22,16030.5,16805.9,84511.8,84196.1
31-Mar-2018 03:01:14,0.0822051,0,0,0,0,0,0,0
31-Mar-2018 12:04:10,914.614,989.421,3145,5470.42,55576.3,43918.2,82705.8,79184.1
21-Feb-2018 18:31:18,0,0.16441,0.657641,0,0,0,0,0
28-Mar-2018 23:09:29,1011.12,1034.39,3391.87,5685.22,4210,5611.05,85623.4,86091.2
21-Feb-2018 19:19:04,0.328821,0.328821,0,0,0,0,1.02756,2.46615
31-Mar-2018 17:17:27,935.741,999.203,3146.24,5295.9,55143.9,50277.5,86084.2,85634.1
29-Mar-2018 12:04:05,1035.95,1127.77,3206.99,5721.07,39979.6,33640.7,87341.1,69206.9
28-Mar-2018 03:59:20,1087.98,1131.22,3345.26,5284.97,53962.1,50795.9,84670.1,85023.7
22-Feb-2018 14:32:13,927.274,970.185,3356.35,5907.18,3893.1,5093.57,85503.8,60575.1
31-Mar-2018 04:56:46,0,0,0,0,0,0,0,0
29-Mar-2018 05:02:49,1137.06,1167.23,3215.78,5289.82,52569,50000.9,83090.1,85259.3
22-Feb-2018 12:33:22,1039.07,1090.53,3363.26,5844.54,55472.2,48228.2,85610.7,84723.1
27-Mar-2018 17:04:32,0,0.411026,0,0,0,0,0,0.205513
28-Mar-2018 23:56:25,1002.08,1033.65,3435.85,5666.89,56192.4,47768.2,84027.2,80315.6
22-Feb-2018 14:02:48,378.144,271.688,5058.49,0,3726.5,4963,6048.45,3616
21-Feb-2018 01:10:24,1256.09,1316.84,3230.33,5369.23,55615.8,43066.2,82680.1,83929.4
27-Mar-2018 23:00:50,475.146,347.234,3298.4,6530.13,49423.2,56676.1,87013.9,7697.69
29-Mar-2018 13:29:13,1053.29,1106.32,3226.88,5674.04,54760.3,51719,86412.8,84354.2
31-Mar-2018 19:56:52,1248.61,1309.86,3185.61,5654.64,54440.2,52440,83232.3,84550
22-Feb-2018 05:59:29,0,0,7.80949,0,52896.7,49020,1.02756,0
21-Feb-2018 14:53:10,0.246615,0,18.9894,0,38495,52629.2,0,2339.56
28-Mar-2018 13:11:12,984.324,1054.53,3209.45,5598.42,54531.6,44503.7,84389.9,85265.6
21-Feb-2018 17:31:22,0,0.739846,0.739846,0,0,0,0,0
29-Mar-2018 22:12:16,0.246615,0.16441,6.00097,0,0,0,0.616539,0
21-Feb-2018 20:39:35,0.986462,0.493231,0,0,0,0,0.205513,0.822051
29-Mar-2018 05:31:14,1221.57,1277.22,3270.53,5430.55,4057.92,5316.21,85819.5,86345
31-Mar-2018 09:04:58,1009.15,1100.97,3142.78,5501.08,53554,44576.8,82669.8,80430.9
29-Mar-2018 04:48:07,1124.32,1142.08,3070.36,5520.24,57814.3,55730.6,84103.5,82453.2
28-Mar-2018 09:31:18,1032.74,1069,3297.58,5486.78,44178.7,41689,83882.3,83226.3
28-Mar-2018 12:32:48,944.29,1006.19,3124.21,5304.2,53197.7,40853.8,83482.8,80737.6
27-Mar-2018 00:13:55,1072.04,1120.62,3170.9,5452.26,12090.5,49117.4,85731.1,83258
28-Mar-2018 01:40:03,1112.89,1144.62,3229.92,5327.22,54787.5,52799.3,85874.8,84539.4
31-Mar-2018 18:01:51,1022.88,1010.14,3171.47,5659.82,3894.74,5310.73,81476.2,78897.4
22-Feb-2018 04:25:00,1106.32,1163.78,3261.65,5529.77,55027.7,46671.6,86557.9,86140.7
22-Feb-2018 09:47:27,686.659,714.856,0,5961.76,3812.95,4973.27,2220.36,42560.1
31-Mar-2018 11:31:47,947.168,982.68,3137.44,5323.03,54738.6,51202.6,84928,76403.7
29-Mar-2018 22:11:47,0.246615,0,5.34333,0,0,0,0,0
27-Mar-2018 08:08:23,1022.39,1099.25,3313.03,5499.36,3820.48,5437.32,83350.7,81866
22-Feb-2018 15:24:17,518.797,501.698,3439.96,6004.84,3878.44,4981.77,3220.59,30059.3
22-Feb-2018 16:40:25,1068.58,1165.26,3266.17,5620.86,54106.7,48771.5,86911,88333.7
28-Mar-2018 11:52:39,664.382,697.922,3401.73,5849.39,4323.58,5338.54,10283.5,52651.8
31-Mar-2018 05:13:23,0.246615,0.16441,0,0,0,0,0,0
28-Mar-2018 14:19:31,762.781,875.896,3533.26,6157.08,3672.38,4980.67,22633.3,58294.9
27-Mar-2018 09:23:25,0,1.06867,4809.9,0,3749.65,5548.44,88078.3,0
31-Mar-2018 05:27:41,0.0822051,0.493231,0,0,0,0,0,0
21-Feb-2018 04:10:39,565.571,504.74,0,6532.92,49618.5,42221.5,1435.71,28485.1
21-Feb-2018 15:20:20,834.053,958.101,3466.01,5965.22,3826.38,4914.63,6401.93,57241.9
28-Mar-2018 15:55:27,983.995,1039.81,3134.07,5753.37,55584.8,51687.6,85694.5,79159.2
21-Feb-2018 16:39:41,1146.6,1152.68,3214.14,5551.07,10663.2,20395.1,84905.2,84550.7
22-Feb-2018 00:40:13,434.947,379.87,3433.96,5721.23,41123.4,35432.3,88159.2,4555.81
28-Mar-2018 17:37:07,0,0.328821,0,0,0,0,0,1.02756
27-Mar-2018 10:10:37,438.811,340,3149.03,6490.92,3647.3,5435.68,87285.6,568.654
31-Mar-2018 04:57:16,0,1.5619,0,0,0,0,0,0
22-Feb-2018 00:16:53,1187.62,1196.41,3217.67,5595.54,4665.14,5438.69,84829.7,86122
29-Mar-2018 17:43:40,0,0,0,0.16441,0,0,0,0
28-Mar-2018 08:24:36,938.865,998.381,3197.2,5734.79,42949.7,37820.9,74325,68407.6
31-Mar-2018 09:16:09,1047.05,1099.9,3069.87,5258.5,3707.31,5161.52,83932.7,83790.3
31-Mar-2018 16:53:44,1000.44,1022.14,3280.4,5417.15,52118.1,50569.6,83442.1,78706.1
21-Feb-2018 06:23:23,0,10.3578,3335.88,5664.84,16546.4,26131.4,88315.9,5911.58
29-Mar-2018 03:48:19,1053.46,1087.25,3238.47,5276.67,54083.9,52130.1,79221.5,70310.5
28-Mar-2018 14:23:12,1014.33,1056.25,3462.23,5975.66,3784.72,5054.79,73242.7,72055.1
21-Feb-2018 02:38:19,0,9.5358,3310.15,5362.49,10502,14477.8,85928.8,5888.56
31-Mar-2018 17:33:16,0,11.0155,3273.57,5693.77,13932.9,11071.4,86240.6,5330.18
22-Feb-2018 04:09:36,1040.8,1083.55,3216.28,5303.38,25400.7,29015.3,87885.3,77844.8
21-Feb-2018 05:09:25,428.782,318.298,39.7051,0,53782.4,45812.6,4037.09,4797.29
31-Mar-2018 19:52:50,1250.5,1317.26,3380.93,5644.04,52441.7,49071.3,85749.8,84967
31-Mar-2018 05:18:13,0.411026,0.411026,0,0,0,0,0,1.6441
29-Mar-2018 23:13:03,1208.83,1222.72,3356.6,5820.86,56203.5,49795.5,86040,84700.1
28-Mar-2018 04:29:45,1090.37,1093.41,3149.94,5578.85,52451.3,50036.2,85833.5,86200.1
27-Mar-2018 08:13:54,0,10.6867,3320.51,5971.71,3824.87,5412.52,87078.7,5304.7
28-Mar-2018 12:11:21,888.144,963.526,3282.2,5320.23,53374,46535.1,79233.2,82128.7
21-Feb-2018 20:48:09,0,0,0,0,0,0,0,1.02756
21-Feb-2018 14:10:33,1208,1275.66,3366.38,5547.12,20814.1,14927.6,84216.7,85300
29-Mar-2018 22:25:45,482.544,438.482,3774.53,6637.16,3893.24,21652,8895.42,8297.58
27-Mar-2018 21:25:02,0,0.246615,0.328821,0.16441,0,0,0.822051,0
27-Mar-2018 01:25:31,1101.14,1125.96,3180.93,5685.88,44495,43842.3,85606.6,84238.3
22-Feb-2018 04:54:46,1123,1161.64,3300.54,5521.97,50354.3,45475.2,87766.7,80275.6
28-Mar-2018 14:51:56,1024.77,1038.17,3301.93,5754.85,46207.8,32808.6,79125.1,82336.7
21-Feb-2018 05:00:11,1149.31,1210.14,3189.48,5343.25,4295.36,5453.35,87323.2,84740.8
27-Mar-2018 10:03:39,466.596,382.418,3077.1,6591.54,3721.43,5379.92,84694.5,10268.7
31-Mar-2018 23:35:46,1213.76,1243.6,3456.97,5706.76,3777.87,5197.83,53256,81952.6
22-Feb-2018 09:47:47,715.102,705.156,0,5814.37,3834.46,4956.28,2061.91,51793.3
27-Mar-2018 14:14:41,0,10.1934,3202.05,6162.26,0,0,87264.5,6690.26
21-Feb-2018 05:43:44,713.458,825.175,3456.31,5763.57,32164.7,27675.7,6422.48,64771.7
21-Feb-2018 07:57:50,0,1.15087,4651.25,0,37483.8,30803.9,86780.1,946.181
22-Feb-2018 09:58:49,505.726,363.511,3810.54,5987.33,3737.73,4813.38,4153.62,3563.59
28-Mar-2018 18:09:12,0,0,0,0,0,0,0,0
21-Feb-2018 22:56:40,1190.74,1243.76,3154.05,5613.3,48267.2,50627.5,86537.8,81011.9
31-Mar-2018 10:18:33,1059.87,1071.87,3469.47,5453.08,3783.63,5319.91,61761.7,81924.8
22-Feb-2018 10:47:20,461.828,351.345,3527.34,6421.12,43665.6,50423.1,41973.9,1305.42
22-Feb-2018 22:01:03,1226.91,1291.2,3597.87,5859.58,0,0,76996.8,74710.9
29-Mar-2018 16:13:20,851.974,918.478,3086.31,5806.31,3583.46,5238.8,86703,64109.7
28-Mar-2018 01:04:07,1116.76,1184.82,3417.6,5708.41,45218.4,50077.2,85392.8,85114
31-Mar-2018 04:13:31,0,0.16441,0,0,0,0,0,1.02756
21-Feb-2018 01:03:13,1260.78,1323.42,3417.68,5713.09,40322.4,37081.6,77670.1,84173.3
21-Feb-2018 22:23:00,814.488,997.97,3414.14,6082.85,4096.56,5327.99,54352.2,40989.3
28-Mar-2018 12:17:35,952.511,1010.63,3277.77,5255.79,57486.3,39156.5,85136.4,81822.1
29-Mar-2018 21:22:40,0,0,0,0.822051,0,0,0.616539,0
22-Feb-2018 04:00:51,557.104,499.725,3319.2,5486.53,4732.28,5882.19,86588.5,23301.9
27-Mar-2018 22:23:14,1141.34,1158.19,3480.24,5891.89,0,0,49186,65330.3
21-Feb-2018 05:43:49,721.761,864.634,3570.25,5859.17,33647,28645.5,5010.4,58066.6
22-Feb-2018 17:18:56,0.739846,0,0,0,0,0,1.23308,0
22-Feb-2018 18:08:19,0,0,0,0,0,0,0,0
22-Feb-2018 02:10:14,1190.66,1251.16,3217.51,5202.52,4934.23,6063.73,84601,83766.6
29-Mar-2018 12:03:54,1029.87,1099.9,3161.36,5976.81,53888.6,45020.6,85440.7,69637.6
27-Mar-2018 17:08:03,0,0,0.904256,0.575436,0,0,2.87718,0
27-Mar-2018 22:43:55,1085.11,1122.02,3427.13,5825.96,0,0,79604.6,82328
28-Mar-2018 16:47:05,391.296,273.332,3518.46,5602.53,0,0,41953.4,24904.5
29-Mar-2018 02:19:53,1080.26,1143.06,3165.23,5380.41,55069.5,51431.4,84161.4,84354
27-Mar-2018 19:36:06,0,0,0.822051,0,0,0,2.26064,1.6441
21-Feb-2018 23:22:36,1205.46,1253.96,3322.16,5456.86,33556.3,29223.9,86091,85058.3
31-Mar-2018 03:21:41,0.246615,0,0,0,0,0,0.616539,0
22-Feb-2018 06:17:47,643.42,831.176,3500.05,5924.36,5038.63,6085.24,45918.4,34915
29-Mar-2018 23:58:12,1194.52,1206.28,3228.77,5739.48,54379,50900.6,84376.8,86201.7
21-Feb-2018 20:00:53,0,0,0.739846,0,0,0,0.205513,0
21-Feb-2018 08:59:21,1230.12,1307.55,3231.24,5428.83,29294.1,25948.3,83615.6,83471.5
29-Mar-2018 20:22:46,0,0.411026,0,0.657641,0,0,0,0
27-Mar-2018 13:54:59,1085.27,1121.61,3305.88,5642.81,0,0,87939.1,83425.5
29-Mar-2018 05:41:31,0,11.2621,3408.96,5557.56,52045.9,46906,17285.3,2672.28
22-Feb-2018 18:42:58,0.246615,0,0,0,0,0,0,0
28-Mar-2018 16:43:09,969.692,1029.13,3325.86,5579.02,55421.9,35283.4,84730.1,78694.4
22-Feb-2018 10:04:45,0,11.8375,3651.14,6659.36,3840.76,4953.13,63471,4801.81
29-Mar-2018 19:45:06,0,0,0,0,0,0,0,1.6441
29-Mar-2018 06:17:33,1100.89,1247.13,3032.79,5553.86,55782.4,49356.4,84581.9,82794.5
21-Feb-2018 18:06:00,0,0,0.986462,0,0,0,0,0.411026
22-Feb-2018 05:54:24,0,0.657641,13.0706,0,53034.5,48510.9,6025.02,0
31-Mar-2018 23:07:46,1280.51,0,3410.86,5570.71,4242.74,5515.83,81981.5,83707
29-Mar-2018 01:09:20,992.791,1023.54,3588.34,6115.32,45414.5,37217,6310.27,67682.8
28-Mar-2018 02:41:49,1067.1,1131.47,3139.17,5563.56,54023.4,50051.4,82991.2,83721.2
27-Mar-2018 22:16:11,556.94,486.408,37.8966,0,0,0,2195.29,5105.14
29-Mar-2018 20:11:10,0,0.739846,0,0,0,0,1.6441,0
29-Mar-2018 08:42:30,1081.74,1127.2,3287.55,5388.55,56353.4,49386.1,85982.5,72343.8
22-Feb-2018 12:52:11,994.107,1066.94,3132.43,5593.07,55140.9,48987.5,90689.1,82189.5
28-Mar-2018 15:41:18,846.795,926.37,3297.49,5913.26,3766.5,5376.35,85440.3,63985.2
27-Mar-2018 10:00:14,560.392,428.124,3216.69,6561.12,3745.13,5565.42,84820.9,29913.4
21-Feb-2018 15:46:06,0,12.413,3374.44,5809.93,3690.46,4849.42,86688.2,4619.31
28-Mar-2018 09:32:32,1026,1079.76,3308.51,5490.23,51132.3,45137.7,84659.8,80763.9
31-Mar-2018 21:16:10,1209.48,0,3201.97,5562.74,54352,50233.9,84223.1,74215.4
29-Mar-2018 04:52:49,1124.98,1151.78,3128.89,5297.79,56199,49367.9,85468.9,81835.6
22-Feb-2018 00:04:16,1168.13,1143.64,3296.67,5174.4,43654.2,50605.5,85614.4,84156.5
21-Feb-2018 05:17:46,1108.7,1135.42,3262.97,5771.29,4243.02,5499.25,73900.2,73438
31-Mar-2018 07:56:28,1111.99,1097.93,3411.27,5411.73,3998.32,5453.35,79779.5,80373.8
27-Mar-2018 03:30:20,1107.39,1144.79,3311.47,5235.07,53396.2,52136.1,85169.2,81621.7
31-Mar-2018 19:18:56,1053.46,1036.44,3592.2,6177.72,4114.92,5405.26,66920.3,68146
31-Mar-2018 17:51:59,0,9.618,3313.36,5407.78,4618.28,5608.99,84428.6,4510.8
21-Feb-2018 15:57:18,403.381,316.079,0,6349.36,53631.7,48979.7,3851.72,3600.58
28-Mar-2018 11:58:59,1044.58,1089.46,3489.2,5509.06,3812.81,5306.62,74608.8,74817.2
29-Mar-2018 06:00:45,1151.53,1269.25,3225.15,5592.66,54056,51750.3,82886.2,83306.7
29-Mar-2018 23:52:22,1192.47,1215.81,3357.75,5731.26,56655.2,45978.8,87002.4,86833.5
31-Mar-2018 07:42:23,1097.6,1189.75,3431.57,5275.35,53911.5,49578.9,71354.5,86561.2
28-Mar-2018 12:57:00,0,10.4401,3346.41,5484.97,3796.1,5274.56,86884,14779.7
31-Mar-2018 11:08:14,0,10.7689,3506.62,5359.2,25710.8,20370.2,49093.9,5707.3
21-Feb-2018 05:00:05,1162.46,1212.77,3211.75,5379.01,4316.18,5485.96,86144.4,83489
29-Mar-2018 03:45:24,930.48,1000.19,3232.55,5670.02,3799.52,5207.56,85792.4,66279.3
31-Mar-2018 06:21:33,0,0.739846,0,0,0,0,0,0
31-Mar-2018 14:24:27,919.547,986.379,3086.56,5589.13,54478,46281.5,81760,80422.5
29-Mar-2018 15:16:51,1014.58,1036.36,3263.21,5809.77,3762.8,5356.21,87753,83451.2
29-Mar-2018 21:19:00,0,0.16441,0,0,0,0,1.6441,0
28-Mar-2018 10:59:31,999.697,1046.64,3193.59,5492.62,57052.4,53220.8,85413.4,80788.9
29-Mar-2018 02:49:28,830.929,907.709,3371.4,5891.15,31272.1,27523.2,71742.7,57785.1
21-Feb-2018 15:54:54,0,0.575436,4810.4,0,50008.5,44790.7,6327.95,2142.06
27-Mar-2018 11:04:34,1061.35,1123.33,3278.92,5522.13,47770.5,45749.5,84448.3,82517.1
22-Feb-2018 21:10:14,0,0,0,0.0822051,0,0,0,0.616539
22-Feb-2018 10:32:40,0,11.4265,3732.03,6627.79,54878.5,46278.6,2521.23,1373.85
29-Mar-2018 15:57:25,1009.15,1027.32,3306.37,5868.95,52653.2,50832.5,79285.6,84074.1
27-Mar-2018 10:43:15,1109.52,1165.01,3292.48,5560.19,3967.91,5483.08,86556.5,83422.6
27-Mar-2018 06:24:00,1015.81,1095.71,3133.25,5482.42,42150,49004.3,84329.5,81115.3
27-Mar-2018 06:05:33,1036.69,1106.65,3277.35,5428.74,4314.67,6150.86,84785.6,83169
31-Mar-2018 04:24:53,0,0,0,0,0,0,0.205513,0
29-Mar-2018 11:58:21,589.493,632.075,3164.82,5957.24,54316.5,50012.8,81819,40296.8
31-Mar-2018 13:36:42,0,10.7689,3349.37,5794.64,3686.35,5015.47,71058.1,1961.41
21-Feb-2018 04:18:57,421.137,324.217,3603.22,6524.46,30382.1,44015,62012.5,3945.44
27-Mar-2018 01:10:49,1093.66,1099.82,3181.42,5288.67,24453.7,24936.4,85512.9,81953.4
22-Feb-2018 23:03:37,1032.91,1062.01,3247.92,5714.41,52619.9,46841.9,85939.9,68551.1
27-Mar-2018 09:57:34,0,11.2621,3203.53,6687.47,3695.67,5559.94,84736.8,0
29-Mar-2018 22:41:41,1240.39,1283.88,3513.94,5620.61,55682.5,29811.4,84969.7,83658.9
29-Mar-2018 16:30:07,382.747,282.786,3226.88,5596.85,3559.48,4965.74,88123.9,14964.4
21-Feb-2018 15:54:51,0,0.904256,4860.95,0,51678.5,46179.3,5960.08,2494.72
31-Mar-2018 19:03:37,0,0,5019.77,0,57111.7,48199.2,12797.7,6659.23
31-Mar-2018 19:57:19,1251.9,1296.05,3146.89,5633.85,52793.2,49160,84385.2,87224.6
21-Feb-2018 01:14:13,1252.89,1323.17,3335.39,5505.28,55345.8,41063.8,87774.1,84289
21-Feb-2018 12:12:26,1133.53,1202.74,3109.16,5340.7,30168.2,39514.5,82208.4,85640.1
31-Mar-2018 11:05:08,1026.58,1044.42,3232.88,5097.54,47334.5,54186.8,82409.8,83431.6
29-Mar-2018 05:12:16,1129.5,1169.12,3246.86,5397.84,51199.1,47815.2,83659.1,80831.9
31-Mar-2018 20:51:39,1242.45,1329.09,3387.67,5338.24,5094.8,6034.95,58707,87132.9
28-Mar-2018 13:45:48,0,10.3578,3406.66,6047.58,4088.06,5251.54,82809.3,10689.8
31-Mar-2018 16:28:20,956.292,997.313,3203.86,5504.7,3709.92,5128.92,79694,81291.4
27-Mar-2018 11:20:25,1107.71,1188.6,3190.38,5753.46,3813.36,5567.21,85726.8,83642.9
21-Feb-2018 19:43:18,0,0,0,0.246615,0,0,0,1.23308
22-Feb-2018 23:55:23,1094.48,1131.96,3349.04,5328.7,54417.1,47970.1,85196.8,85743.4
31-Mar-2018 20:06:31,1238.09,1286.92,3302.59,5574.91,53167.3,50808.5,88521.2,86830.2
28-Mar-2018 03:46:03,1090.45,1148.73,3221.37,5308.31,56128.2,48624.8,86530.1,83240.5
22-Feb-2018 20:54:36,0,0,0,0.0822051,0,0,2.67167,1.84962
28-Mar-2018 06:56:15,1041.79,1115.77,3207.23,5483.08,37607.9,26317.2,86950.8,82922.8
27-Mar-2018 07:35:28,1053.38,1113.22,3140.32,5635.08,4055.18,5842.73,85004.4,82989.8
22-Feb-2018 14:03:38,554.72,531.456,3716.49,5885.31,3939.41,4937.79,44154.2,34687.9
27-Mar-2018 02:15:38,1059.79,1079.27,3185.12,5378.6,4214.93,5997.82,75880.7,72706.5
29-Mar-2018 15:12:38,992.956,1044.33,3170.82,5704.62,60931.5,52291.8,85709.1,82807.9
22-Feb-2018 14:44:55,726.2,796.403,3540.9,5703.72,13389.2,4854.21,5066.92,65163.6
28-Mar-2018 03:41:10,1093.66,1113.47,3147.63,5438.12,56152,47850.1,87926.8,83644.5
31-Mar-2018 14:08:36,907.873,954.155,3180.93,5371.86,22460.2,25919.8,81647.8,79099
29-Mar-2018 20:35:50,0.0822051,0,0,0,0,0,0,0
27-Mar-2018 11:41:44,1033.65,1119.55,3167.61,5498.45,43223.6,51264.2,85042.9,84887.9
27-Mar-2018 04:10:17,1092.01,1150.13,3360.46,5640.75,56378.2,52679.7,83662,82307.3
21-Feb-2018 00:03:13,1241.38,1308.46,3374.93,5268.12,54428.3,44606.4,85645.8,85840
21-Feb-2018 10:46:55,0,9.70021,3243.57,5641.66,4191.37,5319.91,88218,2926.91
28-Mar-2018 17:34:51,0.411026,0,0,0.328821,0,0,0,1.23308
27-Mar-2018 18:08:00,0,0.0822051,0.657641,0.575436,0,0,0,1.02756
29-Mar-2018 03:19:16,1073.35,1173.89,3176.65,5445.6,56877.7,46607,84729.2,84524.8
21-Feb-2018 17:25:57,0.0822051,1.06867,0.411026,0,0,0,1.23308,0.205513
21-Feb-2018 14:05:08,1208.83,1259.46,3401.57,5291.79,41098.9,42705.2,76170.9,82595.4
31-Mar-2018 17:05:04,0,10.9333,3346.57,5431.79,3619.36,5114.39,83504.8,6425.15
27-Mar-2018 20:01:21,0,0,0.411026,0,0,0,0,0
31-Mar-2018 08:32:14,1048.03,1110.92,3181.42,5261.62,52099.6,51903.4,86030.8,80350.8
29-Mar-2018 09:07:17,1169.78,1218.94,3208.3,5775.98,55936.1,45582.8,85246.9,80738.8
31-Mar-2018 09:12:18,1023.45,1084.86,3139.58,5464.34,3832.54,5281.68,83704.1,83140.6
27-Mar-2018 11:47:29,1040.22,1116.59,3157.66,5814.12,49201.6,47978.1,87150.4,83379
22-Feb-2018 07:46:42,457.636,340.329,8.87815,0,36129.7,53255.5,8067.41,4201.92
21-Feb-2018 00:50:26,1280.84,1362.55,3500.87,5552.87,47624.3,41141.3,25235.3,84936.2
31-Mar-2018 00:53:23,0,0,0,0,0,0,0,0
28-Mar-2018 10:30:29,792.129,878.444,3207.64,5870.68,55208.6,50473.8,84126.3,62723.8
22-Feb-2018 09:16:38,0,11.5087,3407.4,5788.06,3875.56,5003.14,86609.7,42946.2
21-Feb-2018 21:23:01,0,0.493231,0,0,0,0,0,4.7268
29-Mar-2018 16:20:22,1119.39,1038.33,3357.59,5754.77,3779.38,5342.1,35637.8,85214.9
22-Feb-2018 06:15:42,0,11.5087,3582.09,5883.17,54333.2,47833.8,2017.72,1345.29
21-Feb-2018 05:37:08,1219.27,1272.12,3634.78,5588.8,13063.8,13584.4,3940.09,85469.9
29-Mar-2018 00:44:40,1040.55,1101.88,3440.53,5409.67,3825.83,5302.37,83959.6,82623.4
31-Mar-2018 09:36:03,0,0.328821,4705.09,0,8787.32,6314.72,83771.8,525.291
22-Feb-2018 14:07:42,985.311,1039.16,3466.75,6086.06,3853.78,4964.37,71477.8,62326.7
31-Mar-2018 05:07:55,0.16441,0,0,0,0,0,1.84962,0.616539
31-Mar-2018 00:41:26,0.411026,0.575436,0,0,0,0,0,0.616539
22-Feb-2018 06:55:19,428.7,323.724,3401.81,5644.37,55989.8,49981.1,6031.6,6815.01
28-Mar-2018 18:22:56,0,0,0,0,0,0,0,1.84962
27-Mar-2018 13:01:17,1090.62,1092.59,3281.3,5200.63,18893.6,49747.4,84209.3,84629.2
21-Feb-2018 07:54:35,360.058,265.934,3249.82,5657.44,3927.76,5031.78,87738.2,5771.21
27-Mar-2018 09:51:18,0,11.2621,3081.54,6605.76,3735.26,5538.43,85786.2,131.734
22-Feb-2018 18:25:30,0.411026,0,0,0.328821,0,0,0,0
28-Mar-2018 06:49:49,1041.46,1069.16,3161.53,5422.09,55524.2,50228.4,85504,84202.7
21-Feb-2018 04:00:34,0,0.16441,5170.54,0,32566.5,23677.7,3638.81,1557.58
27-Mar-2018 16:57:34,0.411026,0,0.0822051,0,0,0,0.411026,1.23308
27-Mar-2018 04:14:28,1126.7,1136.73,3169.25,5499.77,51384.7,52194,84525.6,83974
31-Mar-2018 01:49:13,0.904256,0,0,0,0,0,0,0
27-Mar-2018 18:22:40,0.246615,0,0.246615,0,0,0,0,1.02756
29-Mar-2018 09:29:22,1228.14,1301.88,3260.67,5483.58,53063.3,48748.1,85540,81802.7
28-Mar-2018 08:40:37,491.504,477.694,3354.38,5796.04,3599.35,5148.23,75827,40274.6
21-Feb-2018 19:35:53,0,0,0.493231,0,0,0,1.02756,0.822051
28-Mar-2018 14:07:14,1028.14,1094.4,3508.93,5855.23,3891.45,5104.12,68276.3,79670.5
21-Feb-2018 19:33:10,0.657641,0,0,0,0,0,0.822051,0
29-Mar-2018 16:32:19,386.446,299.638,3242.99,6062.55,53231.8,48863.4,86451.6,2828.47
28-Mar-2018 01:26:34,1083.3,1128.68,3213.23,5690.57,43169.8,34149.7,83510.3,87080.3
22-Feb-2018 05:48:05,0,0.0822051,17.2631,0,53096,48223.3,5210.37,5353.81
31-Mar-2018 10:32:07,1008.57,1040.47,3057.37,5714.41,3761.16,5076.72,83797.7,86307.6
21-Feb-2018 14:54:36,0,0,4931.16,0,34983.6,48233.2,5668.66,1262.47
27-Mar-2018 01:23:00,1086.67,1112.73,3180.85,5576.39,28783.4,27412,83945.8,84217.5
29-Mar-2018 10:58:52,1066.2,1159.42,3264.86,5529.12,53602.8,54129.5,86802.5,69928.4
31-Mar-2018 03:26:24,0,0.246615,0,0,0,0,0,0
27-Mar-2018 10:09:33,455.416,346.495,3167.03,6440.61,3881.32,5509.8,85815.6,763.48
22-Feb-2018 17:43:58,0,0.657641,0,0,0,0,0,0
31-Mar-2018 20:31:10,1246.31,1333.29,3258.86,5337.58,48308.8,45833.5,86527.1,83327.2
27-Mar-2018 11:44:44,1081.98,1105.41,3170.98,5444.12,54510.4,48918.1,85830,83980.1
22-Feb-2018 09:23:37,882.554,907.709,3233.46,5806.89,3849.67,4931.49,87658.2,53078.8
31-Mar-2018 18:53:32,1015.64,1031.67,3494.54,5665.74,3975.71,5273.87,80815,86926.6
21-Feb-2018 18:59:54,0.246615,0,0,0,0,0,0,1.84962
31-Mar-2018 11:23:00,994.107,1029.04,3356.44,5324.51,3582.36,4977.52,43368.6,83184.4
28-Mar-2018 17:19:45,0.328821,0,0,0,0,0,0.616539,0
